episode,exec_time_s,reward_total,total_profit_cost,user_satisfaction,energy_charged_kwh,energy_discharged_kwh,transformer_overload_kwh,battery_degradation,battery_deg_calendar,battery_deg_cyclic,total_ev_served,seed,phase
17,6.174,-0.901039719581604,69.49045821688779,0.21428571428571427,0.0,237.18288448633206,0.0,0.0004485675961018766,7.26549995044861e-05,0.0003759125965973905,6.0,42,Proxy_M2
18,5.8,10.543984115123749,52.61081364716455,0.2976190476190476,0.4172441113401121,210.43835653173127,0.0,0.00038084728767455054,6.36526049687097e-05,0.00031719468270584083,6.0,42,Proxy_M2
19,5.808,-5.550888078287244,5.995502907547962,0.3802380952380952,1.7410297589553196,92.14249795824968,0.0,0.0001915972211466501,5.267205259169957e-05,0.00013892516855495052,3.0,42,Proxy_M2
20,5.485,-21.34986737370491,49.04163148562544,0.21428571428571427,0.0,257.7710258450056,0.0,0.0005093997937930177,7.735863095790863e-05,0.00043204116283510904,6.0,123,Proxy_M2
21,6.043,-9.69460073672235,23.76130530953784,0.26085714285714284,2.9518579811041032,150.36122190782336,0.0,0.000298329605771661,4.657386749379079e-05,0.00025175573827787025,4.0,123,Proxy_M2
22,5.819,-2.127023220062256,9.604893205328196,0.21428571428571427,0.0,36.93056827170625,0.0,6.700603692434404e-05,1.0735884744988004e-05,5.627015217935603e-05,1.0,123,Proxy_M2
23,5.691,-11.944687088951468,34.982979333853876,0.21428571428571427,0.0,164.37544648444424,0.0,0.0003163557711704376,4.754127807935872e-05,0.0002688144930910789,4.0,123,Proxy_M2
24,5.961,-18.574091714806855,19.9964847843877,0.3474897959183673,3.3933785165631027,227.87545518543058,0.0,0.0004324000183137309,9.298673883268795e-05,0.000339413279481043,7.0,123,Proxy_M2
25,5.8,2.463458091020584,50.63752803292769,0.28717857142857145,0.0,265.5134873617545,0.0,0.00048787318248381365,8.230174410129875e-05,0.0004055714383825149,7.0,123,Proxy_M2
26,5.953,-1.1804556287825108,3.5880527256836046,0.4770714285714286,6.279002874785787,83.08201547619873,0.0,0.0001620502059357892,5.6534702364270176e-05,0.00010551550357151902,4.0,123,Proxy_M2
27,5.631,20.070559322834015,97.66990477405825,0.22124489795918365,0.0,273.75005300100355,0.0,0.0005020844326029024,6.094213962890897e-05,0.0004411422929739934,7.0,123,Proxy_M2
28,5.879,-25.652880869805813,54.11974591086012,0.24851020408163263,0.2752990835582281,307.4419615699102,0.0,0.0005879870466044199,0.00010704370552339781,0.000480943341081022,8.0,123,Proxy_M2
29,5.676,-6.358642790466547,4.801101666368882,0.21928571428571428,0.3378191895082333,27.406674697427352,0.0,4.808551487124999e-05,1.0714522615164863e-05,3.737099225608513e-05,1.0,123,Proxy_M2
30,6.172,-10.123930729925632,32.45704151029479,0.24739285714285714,0.06850607354096372,177.12671053277262,0.0,0.0003232708788881345,5.815918172392098e-05,0.0002651116971642135,5.0,123,Proxy_M2
31,5.907,-4.004418691620231,36.23736997887867,0.26539999999999997,2.02242566135619,182.72615108488762,0.0,0.0003575921638037519,6.365342635576448e-05,0.00029393873744798743,5.0,123,Proxy_M2
32,5.975,-24.42411780357361,22.486800264931237,0.21432142857142858,0.0022170250336875363,129.92246997206536,0.0,0.00022846607471550806,4.658307941216269e-05,0.00018188299530334535,4.0,123,Proxy_M2
33,5.691,-27.297190934419632,59.08014647805672,0.22576785714285713,0.0,300.3122857130601,0.0,0.0005491771010750602,8.465222446969137e-05,0.0004645248766053688,8.0,123,Proxy_M2
34,5.849,47.38759481906891,106.04717737437034,0.21428571428571427,0.0,194.60955626986336,0.0,0.0003673328705268845,5.97718492931126e-05,0.00030756102123377193,5.0,123,Proxy_M2
35,5.882,-12.879326079040766,33.58832876329472,0.30948979591836734,3.9331132610144866,208.11629474678202,0.0,0.00037157190086900235,7.472332492719692e-05,0.00029684857594180537,7.0,123,Proxy_M2
36,5.578,-7.892191618680954,27.303557335811362,0.21428571428571427,0.0,132.58978824214051,0.0,0.00025243860487082813,3.597299251392278e-05,0.00021646561235690536,3.0,123,Proxy_M2
37,6.179,-6.162847736151889,13.12970695340542,0.4100714285714286,5.9770440651974415,165.30269906713878,0.0,0.0003133026304337529,8.189836015597727e-05,0.00023140427027777563,6.0,123,Proxy_M2
38,6.3,-3.31433854624629,37.391511669992454,0.26922857142857143,1.6883754144052217,183.4707225357939,0.0,0.0003356700835842224,5.6102777938955204e-05,0.0002795673056452672,5.0,123,Proxy_M2
39,5.898,-5.579592376947403,48.65680604922688,0.2476190476190476,0.0,230.1156509945596,0.0,0.0004206471021750645,5.763477353747577e-05,0.0003630123286375887,6.0,123,Proxy_M2
40,5.667,-23.073388184420764,17.51696513484923,0.3168571428571429,5.865250577873719,209.25717946799497,0.0,0.00041883330046890634,8.261779113542528e-05,0.0003362155093334811,6.0,999,Proxy_M2
41,5.775,56.106101393699646,132.6925967259814,0.22340816326530608,0.0,274.0516549148755,0.0,0.0005072414603791413,6.371332098065058e-05,0.00044352813939849063,7.0,999,Proxy_M2
42,5.606,-9.632817356381565,13.461726858099091,0.2998571428571429,6.600914909677297,126.69496925610567,0.0,0.00024052233035684798,5.5327538874708033e-05,0.00018519479148213994,4.0,999,Proxy_M2
43,5.973,-27.14708178676665,8.079037857728574,0.27314285714285713,0.7262419754103997,120.60624732790077,0.0,0.00022197323649233508,6.377810275086092e-05,0.0001581951337414742,4.0,999,Proxy_M2
44,6.207,-10.075816608732566,7.865233724422044,0.2897142857142857,4.330016167670506,88.1567460437174,0.0,0.00016439004837816876,3.602838799198926e-05,0.00012836166038617948,3.0,999,Proxy_M2
45,5.724,-13.408940451219678,15.988364084398341,0.364,11.23815532139114,220.86471967822442,0.0,0.00046360008165180093,0.00011179576820836396,0.000351804313443437,7.0,999,Proxy_M2
46,5.643,-12.878209988586605,24.179144403070218,0.28277142857142856,0.698750864992666,181.3442858246929,0.0,0.00032600346589199355,5.628501341083586e-05,0.0002697184524811577,5.0,999,Proxy_M2
47,5.808,-25.873958115000278,17.056277450700783,0.321875,18.939158052784496,249.6445783955116,0.0,0.0004772404712817511,0.00010110217938448732,0.00037613829189726383,8.0,999,Proxy_M2
48,5.817,-12.325845398008823,13.200412573375884,0.3933809523809524,0.0,180.10967714521902,0.0,0.00034012114898984735,9.204648053933507e-05,0.00024807466845051226,6.0,999,Proxy_M2
49,6.086,-1.9774896234739572,19.691012749187923,0.3742448979591836,5.526987983358744,205.50264602203106,0.0,0.00038015949791246747,9.245675050021769e-05,0.00028770274741224985,7.0,999,Proxy_M2
50,5.863,99.18946033716202,183.40169455677804,0.23585714285714282,0.0,333.98674517451764,0.0,0.0006439690891912537,9.836219013263119e-05,0.0005456068990586225,8.0,999,Proxy_M2
51,5.414,17.125918686389923,64.05358444808829,0.21428571428571427,0.0,173.31519811219175,0.0,0.00033707021312320666,4.31469010145139e-05,0.00029392331210869276,4.0,999,Proxy_M2
52,5.495,-15.437916029244661,6.754547237561498,0.45553061224489794,4.838324582269362,120.45211510573674,0.0,0.00021909636742447724,8.05923228652805e-05,0.0001385040445591968,7.0,999,Proxy_M2
53,6.052,-47.48573837708682,8.820825579748437,0.2868367346938775,0.0,246.09347519344675,0.0,0.00046636568223471604,0.0001101726344625085,0.0003561930477722076,7.0,999,Proxy_M2
54,6.044,2.3815802559256554,70.85702300521629,0.23922448979591834,0.0,281.24153344271974,0.0,0.0005396772205411126,8.678145990118356e-05,0.000452895760639929,7.0,999,Proxy_M2
55,5.856,-2.7324532351631206,2.610579179294423,0.5657619047619047,16.636057022163385,114.06701183264396,0.0,0.00025426055609438795,0.00010283826626034959,0.00015142228983403835,6.0,999,Proxy_M2
56,6.025,-17.81557379476726,9.868796228311075,0.2696071428571429,10.27197581170984,127.97085427638693,0.0,0.000258310561396818,4.798968163902401e-05,0.00021032087975779402,4.0,999,Proxy_M2
57,5.357,-23.686865704599768,40.54744670958521,0.2411224489795918,5.906487243500321,261.2218097377344,0.0,0.0004950720067308126,8.205058399823279e-05,0.0004130214227325797,7.0,999,Proxy_M2
58,5.458,-7.46885846555233,51.19072460959654,0.21428571428571427,0.0,186.0450614850546,0.0,0.00034235435337489804,5.647734036264719e-05,0.00028587701301225086,5.0,999,Proxy_M2
59,5.815,-10.777366578578949,59.61413161298485,0.21428571428571427,0.0,259.4945157502078,0.0,0.0004944739003897677,7.427554899916097e-05,0.0004201983513906068,6.0,999,Proxy_M2
60,5.527,-25.876880222698674,2.6234070544871235,0.42685714285714277,1.5472063453851235,185.10679358008758,0.0,0.00035317483209275683,0.00010881174580652156,0.0002443630862862353,7.0,7,Proxy_M2
61,6.284,-6.727538526058197,28.46821103156491,0.21428571428571427,0.0,138.26623062016984,0.0,0.0002720587596269357,3.4433940341296644e-05,0.0002376248192856391,3.0,7,Proxy_M2
62,5.808,-3.161783456802368,43.76588245803021,0.21428571428571427,0.0,181.50412509725476,0.0,0.0003622892082897007,5.0975344546518126e-05,0.00031131386374318263,4.0,7,Proxy_M2
63,5.653,33.441564321517944,103.83306314801875,0.21428571428571427,0.0,242.41461180830046,0.0,0.00045253286619682126,6.452821535563059e-05,0.0003880046508411907,6.0,7,Proxy_M2
64,6.153,0.40305789466947317,11.667931632235824,0.4199523809523809,4.822362002026811,88.72331544200543,0.0,0.00016440908515538905,3.42464799352539e-05,0.00013016260522013515,3.0,7,Proxy_M2
65,5.642,-19.313506096601486,30.43857195357706,0.2923333333333333,0.4031105767503504,216.94127702569375,0.0,0.0004017388986916531,7.226232049958921e-05,0.0003294765781920639,6.0,7,Proxy_M2
66,5.706,-26.82561389543116,53.891946132546664,0.253984126984127,4.767490632443021,339.86544258118647,0.0,0.0006541718632660114,0.00011078904850773925,0.000543382814758272,9.0,7,Proxy_M2
67,5.815,-12.346915323287249,29.44059417608069,0.27368571428571425,1.6397671405416068,189.87757950220413,0.0,0.0003708208097143042,6.35000756324608e-05,0.0003073207340818434,5.0,7,Proxy_M2
68,5.647,-20.23406353686005,28.84971028405834,0.2605571428571428,7.090822016496539,231.90294378982233,0.0,0.0004684383116181447,7.422673722090797e-05,0.0003942115743972367,6.0,7,Proxy_M2
69,5.245,2.8924134373664856,22.939049328986762,0.23149999999999998,0.0,86.58815429667357,0.0,0.00016635650313007655,1.943848125528564e-05,0.00014691802187479088,2.0,7,Proxy_M2
70,5.623,0.7662111730314791,2.23005457682938,0.5334761904761905,1.696689258281563,35.76659976098102,0.0,7.935757802006385e-05,4.621362425750717e-05,3.314395376255669e-05,3.0,7,Proxy_M2
71,6.082,-6.759396702051163,28.436352631360492,0.21428571428571427,0.0,127.22420349968596,0.0,0.0002545770620547211,4.042700224261356e-05,0.00021415005981210752,3.0,7,Proxy_M2
72,5.223,21.414965987205505,80.07454793174642,0.21428571428571427,0.0,203.41271391837412,0.0,0.0003802811264275483,4.571743082994198e-05,0.0003345636955976063,5.0,7,Proxy_M2
73,6.33,-7.6316492590704,12.567787767770648,0.3319285714285714,7.037114585055445,127.07316616323997,0.0,0.00025435306309664333,5.185688998164642e-05,0.0002024961731149969,4.0,7,Proxy_M2
74,5.781,-11.754090368747711,46.90549180003525,0.21428571428571427,0.0,195.7724100030068,0.0,0.00036876201204721903,5.714099193496165e-05,0.00031162102011225744,5.0,7,Proxy_M2
75,5.518,-6.190387554233894,30.43487682992143,0.3207380952380952,3.6584238593405196,199.9212523880053,0.0,0.0003893880174445173,9.121943835068612e-05,0.0002981685790938312,6.0,7,Proxy_M2
76,6.479,-8.41939615411684,9.204717009969123,0.32039285714285715,3.055060496422292,121.89408710033135,0.0,0.00022761560042661977,5.97538492413166e-05,0.0001678617511853032,4.0,7,Proxy_M2
77,6.05,-18.828737378120422,51.562760779491356,0.21428571428571427,0.0,245.3910298443685,0.0,0.00047745856106120633,8.237152522275801e-05,0.0003950870358384482,6.0,7,Proxy_M2
78,6.515,-14.608082294464111,16.03400697426439,0.36995918367346947,7.155060316847651,184.91171518500707,0.0,0.000343102048041695,7.823813067394018e-05,0.0002648639173677548,7.0,7,Proxy_M2
79,5.672,-0.46801993250846863,12.244962552145237,0.33835714285714286,0.0,74.93593214209895,0.0,0.0001369701205362691,2.4241655286112018e-05,0.00011272846525015708,2.0,7,Proxy_M2
80,6.035,2.3169366735965014,16.724894006948308,0.3809285714285714,15.587792160609785,131.63002915572778,0.0,0.0002693419494133819,4.5706554061609464e-05,0.00022363539535177242,4.0,89,Proxy_M2
81,5.927,4.746823014225811,14.172034837369438,0.4111785714285714,5.208955742276178,130.663141641704,0.0,0.00025032620572472316,5.9185430467685325e-05,0.00019114077525703784,4.0,89,Proxy_M2
82,5.61,36.829397082328796,83.75706355021222,0.21428571428571427,0.0,173.18091953985964,0.0,0.00032907008128864296,3.856528644369378e-05,0.0002905047948449492,4.0,89,Proxy_M2
83,5.888,1.1765010319650173,1.6864721205840494,0.5278571428571429,0.0,16.129577653217332,0.0,2.4848437900002714e-05,8.56410578013371e-06,1.6284332119869003e-05,1.0,89,Proxy_M2
84,5.633,5.320647828280926,7.39756454589481,0.38742857142857146,0.0,31.007034993033436,0.0,5.127107727236789e-05,7.912054394112935e-06,4.335902287825496e-05,1.0,89,Proxy_M2
85,5.991,-13.502257913351059,50.38237893455559,0.22623809523809524,0.0,228.90299492035822,0.0,0.0004162858690587145,6.547497099259924e-05,0.00035081089806611525,6.0,89,Proxy_M2
86,5.99,0.9598357938230038,29.436779594509506,0.3448809523809524,10.184791302260052,189.66810529964943,0.0,0.00036076201727902965,7.809997890722958e-05,0.0002826620383718001,6.0,89,Proxy_M2
87,5.628,-1.5464765194337815,10.634567897609156,0.39671428571428574,11.103138496839543,109.45253059065428,0.0,0.000209423186350881,5.564925813764021e-05,0.0001537739282132408,4.0,89,Proxy_M2
88,6.085,-17.758909821510315,64.36450623726726,0.21428571428571425,0.0,272.37224025479844,0.0,0.0005085728533088987,7.435514910282831e-05,0.0004342177042060705,7.0,89,Proxy_M2
89,5.622,-26.32552786747692,7.543581542222384,0.21828571428571428,0.8321049207690101,127.85691297146184,0.0,0.0002558444390751797,4.779507109278125e-05,0.00020804936798239849,3.0,89,Proxy_M2
90,6.212,-12.35395659506321,54.608475460545044,0.22004761904761902,0.0,259.000481552102,0.0,0.0005091244918098142,7.727063977397545e-05,0.0004318538520358388,6.0,89,Proxy_M2
91,5.873,-2.9185679852962494,26.97377496007942,0.2782142857142857,0.08031173184535417,155.58550716110943,0.0,0.00028855667346149673,5.029898119981228e-05,0.0002382576922616844,4.0,89,Proxy_M2
92,5.943,-18.850899949669838,42.68525397065432,0.23771428571428568,0.0,190.88787971928164,0.0,0.00032854846899575896,5.795766832226025e-05,0.00027059080067349866,6.0,89,Proxy_M2
93,5.661,60.51525616645813,130.90675437441172,0.21428571428571427,0.0,257.23992162891517,0.0,0.0004936400419918462,6.16219531536062e-05,0.0004320180888382401,6.0,89,Proxy_M2
94,6.195,-7.356617741286755,26.09074326391296,0.29660714285714285,1.5075215972821092,125.87829079696633,0.0,0.0002378189867839273,5.1104699554044416e-05,0.00018671428722988288,4.0,89,Proxy_M2
95,5.853,-11.42344307526946,17.583018387188275,0.3571999999999999,2.1317249955170086,150.36195687897862,0.0,0.0002891872920872429,6.531534757970886e-05,0.000223871944507534,5.0,89,Proxy_M2
96,5.561,-2.9866782128810883,20.4771545754829,0.21428571428571427,0.0,74.36797507511358,0.0,0.00013759224161409507,2.4099345884623336e-05,0.00011349289572947175,2.0,89,Proxy_M2
97,5.729,10.228030748665333,57.155697299682245,0.21428571428571427,0.0,178.73165045357584,0.0,0.0003513194744193169,4.6682034420538615e-05,0.00030463743999877826,4.0,89,Proxy_M2
98,5.981,-12.628021568059921,26.970423717459198,0.31518367346938775,8.776426149609641,207.52542273260062,0.0,0.00039031409580282694,7.637071151898346e-05,0.0003139433842838435,7.0,89,Proxy_M2
99,6.021,1.4567058682441711,36.65245530240291,0.21428571428571427,0.0,118.7829373031444,0.0,0.00022679418749995013,3.522405470780149e-05,0.00019157013279214865,3.0,89,Proxy_M2
0,5.936,-12.181432962417603,26.697368163071133,0.24325,0.0,155.29996585153822,0.0,0.0002903778614431138,5.82605282393657e-05,0.0002321173332037481,4.0,42,Direct_M1
1,5.762,-6.107794685973204,-6.027827165353983,0.8705714285714286,52.139442693645705,3.6511076767293518,0.0,0.0001220822266559305,6.424082741501925e-05,5.784139924091125e-05,4.0,42,Direct_M1
2,5.782,2.558255523443222,37.7540049452969,0.21428571428571427,0.0,122.87311742391405,0.0,0.0002335379295629581,2.9681674906664178e-05,0.00020385625465629392,3.0,42,Direct_M1
3,5.605,43.431033968925476,102.09061709863938,0.21428571428571427,0.0,217.0081257664193,0.0,0.00043335762325554146,5.706162875865665e-05,0.0003762959944968848,5.0,42,Direct_M1
4,5.435,66.13838529586792,148.26180199727096,0.21428571428571425,0.0,268.85416567431827,0.0,0.0005072220730563574,6.396547687852735e-05,0.00044325659617783,7.0,42,Direct_M1
5,6.187,24.140918850898743,82.80050088586856,0.21428571428571427,0.0,224.7507236793369,0.0,0.0004436309002412481,4.692731087856462e-05,0.0003967035893626835,5.0,42,Direct_M1
6,5.701,41.85983383655548,88.78750171344544,0.21428571428571427,0.0,163.07106512434484,0.0,0.0003130665695531268,3.4993185706045114e-05,0.0002780733838470817,4.0,42,Direct_M1
7,5.53,-1.5581666268408298,12.903637636001392,0.41023809523809524,32.13584957676819,121.1896250694256,0.0,0.0003051735772820332,5.995514363292769e-05,0.0002452184336491055,3.0,42,Direct_M1
8,5.449,-6.211522500379942,-4.8847948005531805,0.8508571428571429,60.55650250928815,20.701138698308167,0.0,0.00018003411179872577,0.00010174601130101191,7.828810049771386e-05,6.0,42,Direct_M1
9,5.971,4.4622810781002045,6.582051297333541,0.6421142857142856,57.80260923207283,107.49696517810908,0.0,0.000264230054269176,6.402478094000313e-05,0.00020020527332917286,5.0,42,Direct_M1
10,5.831,-0.5567659444641322,-0.41224634568199336,0.8285714285714285,15.5434103145167,11.865462554673204,0.0,6.184359583311373e-05,3.5553017115496307e-05,2.6290578717617428e-05,2.0,42,Direct_M1
11,5.77,-4.830274125561118,-4.617138588543642,0.8707142857142858,64.85385890313107,13.196176405518687,0.0,0.00018370712533439696,9.999730708524761e-05,8.370981824914937e-05,5.0,42,Direct_M1
12,5.905,1.7792077660560608,83.90262313796357,0.21428571428571425,0.0,280.43039874778384,0.0,0.0005264811408820027,6.497232245384733e-05,0.00046150881842815534,7.0,42,Direct_M1
13,5.63,-5.646783789154142,-5.619504064262456,0.9703928571428572,57.66418799758374,6.219863732012142,0.0,0.00014242645399240587,8.478658464740086e-05,5.763986934500502e-05,4.0,42,Direct_M1
14,6.028,11.348093628883362,12.168220403916695,0.6617428571428572,10.239496394966304,83.5736407774191,0.0,0.00015855984059569538,5.77188578218162e-05,0.00010084098277387918,5.0,42,Direct_M1
15,6.104,-10.114290529396385,-5.141252412985134,0.8834285714285715,71.14197586310357,32.2020669118172,0.0,0.00023716826192077164,0.00012253573868056447,0.00011463252324020717,6.0,42,Direct_M1
16,5.774,-1.9154764132254058,-1.8973164640553146,1.0,57.04510392262314,0.1266475550494363,0.0,0.0001513688057669015,9.157632699918655e-05,5.9792478767714946e-05,4.0,42,Direct_M1
17,6.313,0.45671266317367554,70.84821187312954,0.21428571428571427,0.0,237.06129020936353,0.0,0.00045091734465466733,7.064729988538915e-05,0.0003802700447692782,6.0,42,Direct_M1
18,5.906,1.9624453093856573,58.07868892403073,0.24957142857142856,3.262130634568764,233.3858569466179,0.0,0.0004449756798974494,5.8973548267802977e-05,0.00038600213162964645,6.0,42,Direct_M1
19,5.515,-2.2304469142109156,-2.216826958225428,1.0,40.63391958246925,0.5349127150031114,0.0,0.00012495237596009615,8.402739595560462e-05,4.0924980004491535e-05,3.0,42,Direct_M1
20,6.364,-21.331850081682205,49.059649009124286,0.21428571428571427,0.0,257.6454406245764,0.0,0.000514846176569301,7.27733375632919e-05,0.00044207283900600915,6.0,123,Direct_M1
21,5.345,1.8582506468519568,4.017800339199736,0.693857142857143,22.92646695630506,49.24661079643764,0.0,0.00014400842142602282,7.195836184120194e-05,7.205005958482087e-05,4.0,123,Direct_M1
22,6.044,-2.0639989376068115,9.667917352022842,0.21428571428571427,0.0,36.919620189563965,0.0,6.703139793011647e-05,1.020561197652841e-05,5.6825785953588065e-05,1.0,123,Direct_M1
23,6.195,-13.095268547534943,33.832397189157035,0.21428571428571427,0.0,164.41355688228822,0.0,0.0003179781470239421,4.963152905209228e-05,0.0002683466179718498,4.0,123,Direct_M1
24,5.529,7.90622704254929,9.372539506752643,0.6885510204081633,47.57656330611524,105.10660726836706,0.0,0.0003034763742436514,0.00013755385578302526,0.00016592251846062623,7.0,123,Direct_M1
25,5.924,-15.357648302102461,55.62512952927245,0.22935714285714282,1.7616480917686173,300.2938603023065,0.0,0.000587912387264249,8.355628124886821e-05,0.0005043561060153808,7.0,123,Direct_M1
26,6.175,-3.0042825140990317,-2.9861225286307644,1.0,69.9812988830129,0.0,0.0,0.00016640754690060324,8.72192820536188e-05,7.918826484698442e-05,4.0,123,Direct_M1
27,5.511,14.537783354520798,96.6611995060166,0.21428571428571425,0.0,276.98680771569735,0.0,0.0005162183958377231,5.741706643922268e-05,0.0004588013293985004,7.0,123,Direct_M1
28,6.291,-10.578224681317806,46.162964954015976,0.2990204081632652,7.705603058338264,277.08095931916455,0.0,0.0005305128706386607,0.00011647434632493649,0.0004140385243137241,8.0,123,Direct_M1
29,5.703,-7.073588162660599,4.658328245812379,0.21428571428571427,0.0,27.49689580313057,0.0,4.523263649302485e-05,1.2121228533283705e-05,3.3111407959741145e-05,1.0,123,Direct_M1
30,5.732,-19.580014982959256,26.070240451619743,0.31539285714285714,19.183846798245614,158.83011070970588,0.0,0.00033725116000570535,6.0721235660903454e-05,0.0002765299243448019,5.0,123,Direct_M1
31,5.997,9.0127774477005,30.262790309368718,0.3589714285714286,35.052883977010964,183.05801885110833,0.0,0.0004020389643551274,6.46015176767508e-05,0.00033743744667837663,5.0,123,Direct_M1
32,5.581,-24.399728558957577,22.52793707526798,0.21428571428571427,0.0,129.9295336669087,0.0,0.00022766853274415724,4.8215069897886814e-05,0.00017945346284627044,4.0,123,Direct_M1
33,6.095,-34.82735660672188,59.027975340506956,0.21428571428571427,0.0,306.63311244320846,0.0,0.0005756547915787289,8.301076001542113e-05,0.0004926440315633077,8.0,123,Direct_M1
34,5.88,47.441331416368484,106.10091310498692,0.21428571428571427,0.0,194.46664682204948,0.0,0.00037758375034183003,5.6573460248784155e-05,0.0003210102900930459,5.0,123,Direct_M1
35,5.67,2.923460654914379,13.980663478677691,0.5675714285714285,74.58818788770058,152.64966432203497,0.0,0.0003847406813431841,8.660924349439309e-05,0.00029813143784879106,7.0,123,Direct_M1
36,5.676,-8.781228959560394,26.414520328314808,0.21428571428571427,0.0,132.5351058211571,0.0,0.0002534139761759201,3.60947830462606e-05,0.0002173191931296595,3.0,123,Direct_M1
37,5.734,-2.664267889223993,-2.4058622512343044,0.8479523809523809,51.240992940930795,26.508414071550938,0.0,0.00018964239704339072,0.00012189099452304927,6.775140252034146e-05,6.0,123,Direct_M1
38,5.389,-5.790014823898673,34.675682076013956,0.29805714285714285,11.495551927802333,183.04952894657436,0.0,0.00035186863744602655,5.474317868830619e-05,0.00029712545875772037,5.0,123,Direct_M1
39,5.725,-17.44377988576889,50.890614942313334,0.21735714285714283,0.0,242.72889282590933,0.0,0.00044700999170329945,5.860274523827551e-05,0.00038840724646502386,6.0,123,Direct_M1
40,5.904,-4.639103897148743,-4.514954829295904,0.8903809523809524,63.58462716557679,26.072214396172797,0.0,0.00020605923024611116,0.0001300108332458887,7.604839700022248e-05,6.0,999,Direct_M1
41,5.648,57.052342772483826,139.17575680547776,0.21428571428571425,0.0,278.2782447879524,0.0,0.0005205854356354402,5.906137382851672e-05,0.00046152406180692345,7.0,999,Direct_M1
42,6.083,-3.100417845416814,-2.8997987076890515,0.8153928571428571,35.0430182156111,10.841030712231749,0.0,0.00012069196384000617,8.424407200069409e-05,3.644789183931206e-05,4.0,999,Direct_M1
43,6.288,1.044852644612547,17.268431376654046,0.34825,62.71849281976652,161.63565506135404,0.0,0.00046640459836778383,8.625059098870297e-05,0.0003801540073790809,4.0,999,Direct_M1
44,6.136,-4.8935235370881855,-4.83744727293857,0.9220952380952382,49.15155071724083,0.0,0.0,0.00012192572000387311,6.75627396122202e-05,5.436298039165292e-05,3.0,999,Direct_M1
