trial,value,best_so_far,n_trials_budget
0,-14.35240444377996,-14.35240444377996,30
1,0.35049762889684644,0.35049762889684644,30
2,-12.780534032965079,0.35049762889684644,30
3,-9.340567386941984,0.35049762889684644,30
4,-9.90175234086928,0.35049762889684644,30
5,-10.287314843735658,0.35049762889684644,30
6,2.495937554704142,2.495937554704142,30
7,2.8114997554876027,2.8114997554876027,30
8,-11.664776868667104,2.8114997554876027,30
9,-9.565104624838568,2.8114997554876027,30
10,0.05433894775342196,2.8114997554876027,30
11,7.867530700401403,7.867530700401403,30
12,-12.592980932444334,7.867530700401403,30
13,-7.734798644320108,7.867530700401403,30
14,-10.737991028116085,7.867530700401403,30
15,-7.36966475576628,7.867530700401403,30
16,-5.751269532760489,7.867530700401403,30
17,-17.673158388468437,7.867530700401403,30
18,-21.589064457686618,7.867530700401403,30
19,-8.427097740591762,7.867530700401403,30
20,-12.484492269926704,7.867530700401403,30
21,-1.5317928165895864,7.867530700401403,30
22,-3.3762500190277933,7.867530700401403,30
23,8.934508088044822,8.934508088044822,30
24,-13.880951303406619,8.934508088044822,30
25,-9.803210842248518,8.934508088044822,30
26,-16.588500675628893,8.934508088044822,30
27,0.26537328447648223,8.934508088044822,30
28,-13.110945526277646,8.934508088044822,30
29,-12.229624783387408,8.934508088044822,30
0,-14.35240444377996,-14.35240444377996,60
1,0.35049762889684644,0.35049762889684644,60
2,-12.780534032965079,0.35049762889684644,60
3,-9.340567386941984,0.35049762889684644,60
4,-9.90175234086928,0.35049762889684644,60
5,-10.287314843735658,0.35049762889684644,60
6,2.495937554704142,2.495937554704142,60
7,2.8114997554876027,2.8114997554876027,60
8,-11.664776868667104,2.8114997554876027,60
9,-9.565104624838568,2.8114997554876027,60
10,0.05433894775342196,2.8114997554876027,60
11,7.867530700401403,7.867530700401403,60
12,-12.592980932444334,7.867530700401403,60
13,-7.734798644320108,7.867530700401403,60
14,-10.737991028116085,7.867530700401403,60
15,-7.36966475576628,7.867530700401403,60
16,-5.751269532760489,7.867530700401403,60
17,-17.673158388468437,7.867530700401403,60
18,-21.589064457686618,7.867530700401403,60
19,-8.427097740591762,7.867530700401403,60
20,-12.484492269926704,7.867530700401403,60
21,-1.5317928165895864,7.867530700401403,60
22,-3.3762500190277933,7.867530700401403,60
23,8.934508088044822,8.934508088044822,60
24,-13.880951303406619,8.934508088044822,60
25,-9.803210842248518,8.934508088044822,60
26,-16.588500675628893,8.934508088044822,60
27,0.26537328447648223,8.934508088044822,60
28,-13.110945526277646,8.934508088044822,60
29,-12.229624783387408,8.934508088044822,60
30,-4.564153763581999,8.934508088044822,60
31,-3.311550142650958,8.934508088044822,60
32,-13.236718475585803,8.934508088044822,60
33,6.001169358030893,8.934508088044822,60
34,-1.18519641936291,8.934508088044822,60
35,10.919014442013577,10.919014442013577,60
36,-6.415077113662846,10.919014442013577,60
37,-18.195797204592964,10.919014442013577,60
38,5.5130940523959,10.919014442013577,60
39,-9.35347671364434,10.919014442013577,60
40,-0.21979975560680032,10.919014442013577,60
41,1.1567645901814103,10.919014442013577,60
42,1.5259883460821584,10.919014442013577,60
43,-3.8827138911001384,10.919014442013577,60
44,-5.47984678807552,10.919014442013577,60
45,-22.608218624886604,10.919014442013577,60
46,4.3361390819191,10.919014442013577,60
47,-6.07257002859842,10.919014442013577,60
48,-16.21202007494867,10.919014442013577,60
49,-20.310098398360424,10.919014442013577,60
50,6.211932025733404,10.919014442013577,60
51,-14.172119786264375,10.919014442013577,60
52,-5.372519283089787,10.919014442013577,60
53,-30.421252733794972,10.919014442013577,60
54,0.6021344177424908,10.919014442013577,60
55,22.354723122181895,22.354723122181895,60
56,-25.29162149806507,22.354723122181895,60
57,-11.672150438113931,22.354723122181895,60
58,-9.052019524446223,22.354723122181895,60
59,10.567424029577523,22.354723122181895,60
0,-14.35240444377996,-14.35240444377996,100
1,0.35049762889684644,0.35049762889684644,100
