trial,value,best_so_far,phase
0,-1.5182817801978672,-1.5182817801978672,Phase1
1,-5.670607177977217,-1.5182817801978672,Phase1
2,-2.6196578562958166,-1.5182817801978672,Phase1
3,6.0742693254705955,6.0742693254705955,Phase1
4,-9.385342203895561,6.0742693254705955,Phase1
5,-4.239375574714359,6.0742693254705955,Phase1
6,-6.277080913831014,6.0742693254705955,Phase1
7,-10.247424856061116,6.0742693254705955,Phase1
8,-8.554486677632667,6.0742693254705955,Phase1
9,-11.194786404026672,6.0742693254705955,Phase1
10,5.749014932021964,6.0742693254705955,Phase1
11,6.02167539979564,6.0742693254705955,Phase1
12,7.668737732805312,7.668737732805312,Phase1
13,2.430762192234397,7.668737732805312,Phase1
14,6.67071623983793,7.668737732805312,Phase1
15,-5.672208118179697,7.668737732805312,Phase1
16,-10.154622054571519,7.668737732805312,Phase1
17,7.189786316041136,7.668737732805312,Phase1
18,-15.056917254376458,7.668737732805312,Phase1
19,-0.13540395128075033,7.668737732805312,Phase1
20,6.904032363687293,7.668737732805312,Phase1
21,6.855529129417846,7.668737732805312,Phase1
22,8.31522451841738,8.31522451841738,Phase1
23,7.835953641828382,8.31522451841738,Phase1
24,7.410429740324616,8.31522451841738,Phase1
25,6.085893188370392,8.31522451841738,Phase1
26,7.361855679482687,8.31522451841738,Phase1
27,6.444471252470976,8.31522451841738,Phase1
28,-3.4985911059193313,8.31522451841738,Phase1
29,-3.4676467063836753,8.31522451841738,Phase1
