episode,exec_time_s,reward_total,total_profit_cost,user_satisfaction,energy_charged_kwh,energy_discharged_kwh,transformer_overload_kwh,battery_degradation,battery_deg_calendar,battery_deg_cyclic,total_ev_served,seed,phase
0,4.135,11.922230929136276,19.869305521623076,0.4039285714285714,0.0,110.46382655977112,0.0,0.00019785904406815816,6.770775425052503e-05,0.00013015128981763314,4.0,42,Proxy_M2
1,4.199,4.299153990694322,9.479170060701062,0.46083333333333326,1.7239586661959194,77.75195474145735,0.0,0.00013271719750846946,4.6603168637451586e-05,8.611402887101786e-05,4.0,42,Proxy_M2
2,4.113,3.8177382051944733,39.01348812550128,0.21428571428571427,0.0,122.95445032052541,0.0,0.0002238720580602113,3.229330729407741e-05,0.0001915787507661339,3.0,42,Proxy_M2
3,3.918,49.47486913204193,108.13445137177276,0.21428571428571427,0.0,217.23487933489713,0.0,0.0004190656884977711,6.3957772483606e-05,0.0003551079160141651,5.0,42,Proxy_M2
4,4.306,66.16566149517894,148.28907700925794,0.21428571428571425,0.0,268.97673325455276,0.0,0.0004979946455490187,6.591540032584124e-05,0.0004320792452231774,7.0,42,Proxy_M2
5,4.046,29.02005124092102,87.67963382094233,0.21428571428571427,0.0,225.05668218743898,0.0,0.0004227834004591807,5.485533749041265e-05,0.000367928062968768,5.0,42,Proxy_M2
6,4.407,41.242642283439636,88.17030855546894,0.21428571428571427,0.0,163.18436166435836,0.0,0.0003025160672774727,3.7543469258294755e-05,0.00026497259801917794,4.0,42,Proxy_M2
7,4.154,12.551710458472371,15.699555450944043,0.5513333333333333,23.667462767757087,83.21675517262113,0.0,0.00016020992170018611,5.341958245240557e-05,0.00010679033924778056,3.0,42,Proxy_M2
8,4.2,4.021291088312864,14.442240885664818,0.44954761904761903,2.16425983788638,130.93899498152066,0.0,0.00022848532429883207,7.278356296550959e-05,0.00015570176133332248,6.0,42,Proxy_M2
9,4.218,9.55015243589878,17.345561769385505,0.4442571428571428,0.052044662665828856,119.01400530469292,0.0,0.00020475665179431373,6.373705678181713e-05,0.00014101959501249664,5.0,42,Proxy_M2
10,4.194,2.9973880499601364,4.470967324191528,0.5085,0.0,41.18633915833511,0.0,7.201849083868561e-05,2.738179293639331e-05,4.46366979022923e-05,2.0,42,Proxy_M2
11,4.145,1.6716892393305898,6.259846846235679,0.5382571428571429,12.06848662213321,76.90227989729635,0.0,0.0001667881787715465,7.689990566644354e-05,8.988827310510298e-05,5.0,42,Proxy_M2
12,4.233,13.528787061572075,77.03373473389294,0.2527551020408163,6.682113451536127,268.83384240765776,0.0,0.0004890861801936218,7.47191910527422e-05,0.0004143669891408795,7.0,42,Proxy_M2
13,4.246,-0.2829379541799426,9.156381386952665,0.47028571428571425,4.5349247064091305,93.16471277565748,0.0,0.00017949751061924397,5.986129162779512e-05,0.00011963621899144887,4.0,42,Proxy_M2
14,4.328,16.958262383937836,21.14109832343579,0.4954571428571429,0.0,131.53166119865134,0.0,0.00021506242202395042,5.0911855512085166e-05,0.00016415056651186523,5.0,42,Proxy_M2
15,4.045,4.794281207025051,16.866609733720683,0.45197619047619053,2.5796749035737103,145.1415899010821,0.0,0.00027072659366173506,9.10942306208836e-05,0.00017963236304085144,6.0,42,Proxy_M2
16,4.173,1.2855336136708502,2.8894162165049453,0.5625357142857143,1.2065050233331043,67.16926287127612,0.0,0.00013636362305786265,6.818753660300329e-05,6.817608645485936e-05,4.0,42,Proxy_M2
17,4.298,5.775259017944336,63.296525102250314,0.2627142857142857,0.6805712597164232,217.75525007049623,0.0,0.00039410356962059687,7.958938115709888e-05,0.000314514188463498,6.0,42,Proxy_M2
18,4.32,13.44777575135231,50.24980996060544,0.31476190476190474,2.9986926349407654,206.00044719405565,0.0,0.0003746874042339328,6.906549999522277e-05,0.00030562190423871007,6.0,42,Proxy_M2
19,4.215,4.203048309311271,6.199222259554309,0.518095238095238,0.666216022623296,62.13489785040288,0.0,0.00013975501541454484,6.516414734839896e-05,7.459086806614588e-05,3.0,42,Proxy_M2
20,4.129,16.8553187251091,41.17018645540767,0.3614523809523809,2.5530706031694566,198.98897552209388,0.0,0.00035147858148399486,9.866506614549368e-05,0.0002528135153385012,6.0,123,Proxy_M2
21,4.302,2.9101824653334916,19.75063958093483,0.35110714285714284,0.329727048135271,122.59333679595659,0.0,0.00022326954215010056,5.468139872510797e-05,0.00016858814342499262,4.0,123,Proxy_M2
22,3.913,-2.0619671503081918,9.669949267608809,0.21428571428571427,0.0,36.967180327839344,0.0,6.57126572494337e-05,1.1636061207966452e-05,5.407659604146724e-05,1.0,123,Proxy_M2
23,4.618,0.5861707925796509,35.078832064241226,0.26367857142857143,0.035971231171589846,150.79922240902857,0.0,0.0002636472460987849,5.560339925280133e-05,0.00020804384684598354,4.0,123,Proxy_M2
24,4.462,11.373990485444665,18.40513135132862,0.5270816326530612,4.031105767503508,140.79644253755663,0.0,0.0002886302161038948,0.00011995909242394375,0.0001686711236799511,7.0,123,Proxy_M2
