trial,value,best_so_far,n_trials_budget
0,-5.307483801152557,-5.307483801152557,30
1,5.471586485859007,5.471586485859007,30
2,13.34450152143836,13.34450152143836,30
3,-1.7310581350466236,13.34450152143836,30
4,16.026385275181383,16.026385275181383,30
5,-17.255850602072314,16.026385275181383,30
6,11.212256665599853,16.026385275181383,30
7,1.616344915004447,16.026385275181383,30
8,3.685228834161535,16.026385275181383,30
9,8.409774882020429,16.026385275181383,30
10,9.248292193864472,16.026385275181383,30
11,13.932372567942366,16.026385275181383,30
12,14.293883128048037,16.026385275181383,30
13,10.967869567206435,16.026385275181383,30
14,11.052660658606328,16.026385275181383,30
15,3.390530670294538,16.026385275181383,30
16,14.54907695329166,16.026385275181383,30
17,10.103683474007994,16.026385275181383,30
18,-12.913048640126362,16.026385275181383,30
19,-3.592652521794662,16.026385275181383,30
20,12.29338654125786,16.026385275181383,30
21,14.064654140889616,16.026385275181383,30
22,13.865982823248487,16.026385275181383,30
23,12.53129578687367,16.026385275181383,30
24,14.86341253563296,16.026385275181383,30
25,31.47905020683538,31.47905020683538,30
26,14.244485490014995,31.47905020683538,30
27,4.218531146267196,31.47905020683538,30
28,13.51805954799056,31.47905020683538,30
29,6.347807167097926,31.47905020683538,30
0,-5.307483801152557,-5.307483801152557,60
1,5.471586485859007,5.471586485859007,60
2,13.34450152143836,13.34450152143836,60
3,-1.7310581350466236,13.34450152143836,60
4,16.026385275181383,16.026385275181383,60
5,-17.255850602072314,16.026385275181383,60
6,11.212256665599853,16.026385275181383,60
7,1.616344915004447,16.026385275181383,60
8,3.685228834161535,16.026385275181383,60
9,8.409774882020429,16.026385275181383,60
10,9.248292193864472,16.026385275181383,60
11,13.932372567942366,16.026385275181383,60
12,14.293883128048037,16.026385275181383,60
13,10.967869567206435,16.026385275181383,60
14,11.052660658606328,16.026385275181383,60
15,3.390530670294538,16.026385275181383,60
16,14.54907695329166,16.026385275181383,60
17,10.103683474007994,16.026385275181383,60
18,-12.913048640126362,16.026385275181383,60
19,-3.592652521794662,16.026385275181383,60
20,12.29338654125786,16.026385275181383,60
21,14.064654140889616,16.026385275181383,60
22,13.865982823248487,16.026385275181383,60
23,12.53129578687367,16.026385275181383,60
24,14.86341253563296,16.026385275181383,60
25,31.47905020683538,31.47905020683538,60
26,14.244485490014995,31.47905020683538,60
27,4.218531146267196,31.47905020683538,60
28,13.51805954799056,31.47905020683538,60
29,6.347807167097926,31.47905020683538,60
30,5.134602710139006,31.47905020683538,60
31,13.842263743048534,31.47905020683538,60
32,33.40379375280463,33.40379375280463,60
33,32.78402846638346,33.40379375280463,60
34,27.519419113290496,33.40379375280463,60
35,32.5616524447687,33.40379375280463,60
36,31.446093595586717,33.40379375280463,60
