trial,value,best_so_far,n_trials_budget
44,26.734182750733453,27.25478723199012,100
45,15.522525665393914,27.25478723199012,100
46,23.667208580300212,27.25478723199012,100
47,9.440356831415556,27.25478723199012,100
48,-8.98236372628162,27.25478723199012,100
49,10.138960745855002,27.25478723199012,100
50,6.580997964578273,27.25478723199012,100
51,23.815660423620102,27.25478723199012,100
52,19.440635533290333,27.25478723199012,100
53,23.02584829722582,27.25478723199012,100
54,20.36775579406276,27.25478723199012,100
55,22.029069614596665,27.25478723199012,100
56,31.731953602284193,31.731953602284193,100
57,18.18257598017226,31.731953602284193,100
58,28.985392261878587,31.731953602284193,100
59,19.119169083307497,31.731953602284193,100
60,6.420234271558002,31.731953602284193,100
61,27.63483108393848,31.731953602284193,100
62,28.630995248036925,31.731953602284193,100
63,25.412261478602886,31.731953602284193,100
64,26.90771608927753,31.731953602284193,100
65,26.672410503728315,31.731953602284193,100
66,22.417081732302904,31.731953602284193,100
67,23.27491544449731,31.731953602284193,100
68,27.434153677895665,31.731953602284193,100
69,22.876320718438365,31.731953602284193,100
70,4.219779528531944,31.731953602284193,100
71,28.940020688809454,31.731953602284193,100
72,25.1947051709285,31.731953602284193,100
73,31.060817625373602,31.731953602284193,100
74,30.262365801725537,31.731953602284193,100
75,25.74943505367264,31.731953602284193,100
76,31.146716690302128,31.731953602284193,100
77,22.228749438887462,31.731953602284193,100
78,32.70721640903503,32.70721640903503,100
79,9.322524626302766,32.70721640903503,100
80,25.581194864353165,32.70721640903503,100
81,26.648239985108376,32.70721640903503,100
82,29.481452614825685,32.70721640903503,100
83,29.513697351467272,32.70721640903503,100
84,30.811730643268675,32.70721640903503,100
85,31.87332522473298,32.70721640903503,100
86,30.439682764350437,32.70721640903503,100
87,22.303623063722625,32.70721640903503,100
88,-1.7273789580212906,32.70721640903503,100
89,13.06662918339839,32.70721640903503,100
90,21.66679300175747,32.70721640903503,100
91,28.846669847960584,32.70721640903503,100
92,26.880787117406726,32.70721640903503,100
93,31.26613819040358,32.70721640903503,100
94,27.291803108528256,32.70721640903503,100
95,12.797142546625082,32.70721640903503,100
96,28.119752744212747,32.70721640903503,100
97,23.200413506827317,32.70721640903503,100
98,26.63083191595797,32.70721640903503,100
