trial,value,best_so_far,phase
0,3.356192413034023,3.356192413034023,Phase1
1,-0.38350192093639635,3.356192413034023,Phase1
2,2.0620959221269004,3.356192413034023,Phase1
3,12.221608986525098,12.221608986525098,Phase1
4,11.85991937145965,12.221608986525098,Phase1
5,3.955868589473539,12.221608986525098,Phase1
6,0.2856934973524403,12.221608986525098,Phase1
7,18.575099690399497,18.575099690399497,Phase1
8,-13.623237664534827,18.575099690399497,Phase1
9,9.593533702401572,18.575099690399497,Phase1
10,26.88823550611687,26.88823550611687,Phase1
11,25.963412881899785,26.88823550611687,Phase1
12,23.131433301024117,26.88823550611687,Phase1
13,23.529994591375612,26.88823550611687,Phase1
14,10.188590324120014,26.88823550611687,Phase1
15,27.024714391183807,27.024714391183807,Phase1
16,7.647409168155718,27.024714391183807,Phase1
17,16.629381238948554,27.024714391183807,Phase1
18,13.76558371874853,27.024714391183807,Phase1
19,15.5925266284612,27.024714391183807,Phase1
20,12.782556883670622,27.024714391183807,Phase1
21,25.748262511086978,27.024714391183807,Phase1
22,26.284953835277292,27.024714391183807,Phase1
23,24.715270279126344,27.024714391183807,Phase1
24,23.387046702619045,27.024714391183807,Phase1
25,21.725998743142327,27.024714391183807,Phase1
26,19.580673747434048,27.024714391183807,Phase1
27,6.024005614242924,27.024714391183807,Phase1
28,3.8556880583055317,27.024714391183807,Phase1
29,8.57329742352158,27.024714391183807,Phase1
