algorithm,episode,exec_time_s,reward_total,total_profit_cost,user_satisfaction,energy_charged_kwh,energy_discharged_kwh,transformer_overload_kwh,battery_degradation,battery_deg_calendar,battery_deg_cyclic,total_ev_served,seed,agent
AFAP,78,6.085,-12.655410928353335,-12.628170970495844,1.0,71.38610200164267,0.0,0.0,0.00019095778165921916,0.00011572656358265,7.523121807656914e-05,6.0,7,AFAP
AFAP,79,6.433,-21.602676849644666,-21.57089689881093,1.0,70.44946230039672,0.0,0.0,0.00022114191647459042,0.00015138162196325474,6.976029451133568e-05,7.0,7,AFAP
AFAP,80,6.191,-11.033247164881244,-11.010547200000003,1.0,64.13000000000002,0.0,0.0,0.00020514549920813956,0.0001371013045624827,6.804419464565688e-05,5.0,89,AFAP
AFAP,81,6.086,-8.99806546488124,-8.9753655,1.0,69.59,0.0,0.0,0.0002082010510909799,0.0001338514730335671,7.43495780574128e-05,5.0,89,AFAP
AFAP,82,6.446,-5.150669978928747,-5.137050000000002,1.0,35.09000000000001,0.0,0.0,9.313555775132526e-05,5.791890287183503e-05,3.5216654879490225e-05,3.0,89,AFAP
AFAP,83,5.903,-14.65151705785749,-14.624277100000002,1.0,75.75000000000001,0.0,0.0,0.000240014448938927,0.00015903296537043036,8.098148356849662e-05,6.0,89,AFAP
AFAP,84,5.677,-9.12842756488124,-9.1057276,1.0,58.57000000000001,0.0,0.0,0.00016157289731883075,0.00010176756702261627,5.980533029621444e-05,5.0,89,AFAP
AFAP,85,7.355,-14.067419664881236,-14.044719699999998,1.0,112.03999999999999,0.0,0.0,0.00028837736238397665,0.0001351569735843888,0.00015322038879958788,5.0,89,AFAP
AFAP,86,6.656,-25.251964571904992,-25.2338046,1.0,62.84,0.0,0.0,0.00016766857556368303,9.833693175343626e-05,6.933164381024675e-05,4.0,89,AFAP
AFAP,87,5.626,-5.062584978928746,-5.048965000000002,1.0,56.65000000000002,0.0,0.0,0.00011840193298405521,5.0129048352899423e-05,6.827288463115579e-05,3.0,89,AFAP
AFAP,88,6.228,-8.410167985952496,-8.401088,1.0,23.799999999999997,0.0,0.0,5.0515806959964826e-05,2.649378423833652e-05,2.4022022721628308e-05,2.0,89,AFAP
AFAP,89,6.331,-6.905017336786231,-6.864157399999999,1.0,145.14,0.0,0.0,0.0003961609015442754,0.00020960273380532055,0.00018655816773895489,9.0,89,AFAP
AFAP,90,6.202,-5.801853278928748,-5.7882333000000035,1.0,48.57000000000002,0.0,0.0,0.000135970678930402,8.040898588140858e-05,5.556169304899342e-05,3.0,89,AFAP
AFAP,91,6.604,-6.932587850833736,-6.900807899999999,1.0,116.49999999999997,0.0,0.0,0.0002922784929748426,0.00015393650349341615,0.00013834198948142642,7.0,89,AFAP
AFAP,92,6.434,-11.483298978928747,-11.469679000000003,1.0,47.56000000000001,0.0,0.0,0.0001271773008834655,7.250559711321818e-05,5.4671703770247305e-05,3.0,89,AFAP
AFAP,93,5.896,-16.88580725083373,-16.854027299999995,1.0,126.06999999999998,0.0,0.0,0.0002819757884585119,0.0001340605567779727,0.0001479152316805392,7.0,89,AFAP
AFAP,94,6.041,-15.600699971904994,-15.58254,1.0,70.27,0.0,0.0,0.00017728375786806057,9.164616525952302e-05,8.563759260853755e-05,4.0,89,AFAP
AFAP,95,5.512,-12.259019978928743,-12.2454,1.0,48.95999999999999,0.0,0.0,0.0001449861143226274,8.662386442125842e-05,5.836224990136897e-05,3.0,89,AFAP
AFAP,96,5.697,-20.10240945083373,-20.070629499999995,1.0,98.36999999999998,0.0,0.0,0.000286301944691771,0.00017825654767774548,0.0001080453970140256,7.0,89,AFAP
AFAP,97,5.675,-23.546981257857485,-23.519741299999996,1.0,110.04999999999998,0.0,0.0,0.0002504114836978252,0.00011934604745746749,0.0001310654362403577,6.0,89,AFAP
AFAP,98,6.573,-3.1922766719049944,-3.1741166999999995,1.0,60.65,0.0,0.0,0.00017440675446463746,0.00010542757450490765,6.89791799597298e-05,4.0,89,AFAP
AFAP,99,6.063,-10.072802943809986,-10.036483,1.0,101.75000000000001,0.0,0.0,0.0002621661953173753,0.00015384916757627811,0.00010831702774109725,8.0,89,AFAP
ALAP,0,6.472,-12.523402157857488,-12.4961622,1.0,96.41,0.0,0.0,0.00024412591730075528,0.00013436306642411697,0.00010976285087663828,6.0,42,ALAP
ALAP,1,5.88,-11.128684778928747,-11.1150648,1.0,44.629999999999995,0.0,0.0,0.00010168792593691741,5.258738506843951e-05,4.910054086847791e-05,3.0,42,ALAP
ALAP,2,6.437,-27.920457057857497,-27.8932171,1.0,77.42000000000002,0.0,0.0,0.00020353729861261817,0.0001156283730814698,8.790892553114838e-05,6.0,42,ALAP
ALAP,3,7.127,-23.686413771904988,-23.668253799999995,1.0,66.69999999999999,0.0,0.0,0.00015615484768636973,7.988491162103412e-05,7.62699360653356e-05,4.0,42,ALAP
ALAP,4,6.345,-30.787879350833744,-30.756099400000004,1.0,108.69000000000003,0.0,0.0,0.00027673677375640674,0.0001555888789469191,0.00012114789480948768,7.0,42,ALAP
ALAP,5,6.132,-9.479917057857492,-9.452677099999999,1.0,67.21,0.0,0.0,0.00019147448114625426,0.00012423030267397117,6.724417847228309e-05,6.0,42,ALAP
ALAP,6,6.515,-27.27753094380998,-27.24121099999999,1.0,104.89999999999996,0.0,0.0,0.000274365822293888,0.0001575957007308526,0.00011677012156303536,8.0,42,ALAP
ALAP,7,6.228,-12.118251864881243,-12.0955519,1.0,84.38,0.0,0.0,0.00019324806183041175,9.503364014532853e-05,9.82144216850832e-05,5.0,42,ALAP
ALAP,8,5.92,-19.863957657857487,-19.836717699999994,1.0,87.03999999999999,0.0,0.0,0.00020085826110904201,9.959077822054226e-05,0.00010126748288849975,6.0,42,ALAP
ALAP,9,6.323,-12.060546071904993,-12.042386099999998,1.0,86.32,0.0,0.0,0.000168220033993062,5.036794258447127e-05,0.00011785209140859076,4.0,42,ALAP
ALAP,10,6.708,-27.785507857857475,-27.758267899999993,1.0,74.28999999999999,0.0,0.0,0.00021330566673185796,0.00013334530344162268,7.996036329023528e-05,6.0,42,ALAP
ALAP,11,6.514,-33.92309028858729,-33.89585033072981,1.0,67.25219953175058,0.0,0.0,0.00017441187019480225,0.00010525055776457933,6.916131243022294e-05,6.0,42,ALAP
ALAP,12,5.581,-2.892249264881242,-2.8695492999999996,1.0,75.72999999999996,0.0,0.0,0.0001696239732761279,8.181940482215808e-05,8.780456845396984e-05,5.0,42,ALAP
ALAP,13,5.842,-11.103185964881238,-11.080485999999997,1.0,57.42999999999999,0.0,0.0,0.00014470731833837063,8.548620309832603e-05,5.922111524004459e-05,5.0,42,ALAP
ALAP,14,5.919,-4.688458978928747,-4.674839000000001,1.0,39.66000000000001,0.0,0.0,0.00010516074458743547,6.392554105870958e-05,4.12352035287259e-05,3.0,42,ALAP
ALAP,15,5.97,-15.595358957857494,-15.568119,1.0,115.80000000000001,0.0,0.0,0.0002692232302177534,0.0001204465122016727,0.00014877671801608074,6.0,42,ALAP
ALAP,16,6.241,-11.00320985785749,-10.975969899999999,1.0,93.17999999999999,0.0,0.0,0.00023119012630703307,0.00012523605110789516,0.00010595407519913794,6.0,42,ALAP
ALAP,17,6.024,-7.97694846488124,-7.954248499999997,1.0,70.42999999999998,0.0,0.0,0.00016789041727067927,8.962635822426113e-05,7.826405904641815e-05,5.0,42,ALAP
ALAP,18,5.974,-27.520291143809995,-27.48397120000001,1.0,142.14000000000004,0.0,0.0,0.0002989402624974886,0.00012318029951986363,0.000175759962977625,8.0,42,ALAP
ALAP,19,6.174,-12.204530271904993,-12.1863703,1.0,60.46000000000001,0.0,0.0,0.00014064361654763695,6.804678018194949e-05,7.259683636568745e-05,4.0,42,ALAP
ALAP,20,5.648,-11.163047543809988,-11.126727599999999,1.0,114.18999999999998,0.0,0.0,0.0002919930888721522,0.00016336876548029102,0.00012862432339186118,8.0,123,ALAP
ALAP,21,7.339,-10.806762471904994,-10.7886025,1.0,48.25,0.0,0.0,0.00013495687297436515,8.557079795752494e-05,4.9386075016840204e-05,4.0,123,ALAP
ALAP,22,5.556,-9.303602971904992,-9.285442999999999,1.0,79.71,0.0,0.0,0.0001698145971641112,7.111240858744143e-05,9.870218857666977e-05,4.0,123,ALAP
ALAP,23,5.683,-39.57367295785749,-39.546433000000015,1.0,92.15000000000003,0.0,0.0,0.0002366381250978922,0.00013015049399022553,0.0001064876311076667,6.0,123,ALAP
ALAP,24,5.635,-8.741765078928744,-8.728145099999997,1.0,50.789999999999985,0.0,0.0,9.958268952473663e-05,4.204038103216104e-05,5.754230849257559e-05,3.0,123,ALAP
ALAP,25,6.058,-11.226487164881238,-11.203787199999999,1.0,63.75999999999999,0.0,0.0,0.00014776237506992904,8.067897165674481e-05,6.708340341318425e-05,5.0,123,ALAP
ALAP,26,5.764,-24.113220250833745,-24.0814403,1.0,73.94000000000001,0.0,0.0,0.00023374802118546415,0.0001599797508209204,7.376827036454372e-05,7.0,123,ALAP
ALAP,27,6.198,-7.40168625785749,-7.374446299999999,1.0,73.39999999999999,0.0,0.0,0.00020389016236989468,0.00012649325770186794,7.739690466802672e-05,6.0,123,ALAP
ALAP,28,6.326,-31.352232864881234,-31.329532899999993,1.0,75.98999999999998,0.0,0.0,0.00017973010037960693,8.985762262584582e-05,8.98724777537611e-05,5.0,123,ALAP
ALAP,29,6.443,-18.734410150833742,-18.7026302,1.0,86.49000000000002,0.0,0.0,0.00021281692183755464,0.00012182556097000739,9.099136086754725e-05,7.0,123,ALAP
ALAP,30,6.19,-15.803439957857492,-15.7762,1.0,65.95000000000002,0.0,0.0,0.00020548991474817862,0.00013605047575354623,6.943943899463236e-05,6.0,123,ALAP
ALAP,31,6.319,-0.6503125859524973,-0.6412326000000003,1.0,29.560000000000016,0.0,0.0,6.44778189896657e-05,3.2785498397855076e-05,3.169232059181063e-05,2.0,123,ALAP
ALAP,32,5.81,-17.681239850833737,-17.649459899999997,1.0,115.30999999999999,0.0,0.0,0.0002724633908940241,0.00014046606634671594,0.00013199732454730818,7.0,123,ALAP
ALAP,33,6.037,-56.90541355083374,-56.8736336,1.0,121.67,0.0,0.0,0.0002596399329638987,0.00011665320255286047,0.00014298673041103824,7.0,123,ALAP
ALAP,34,6.289,-7.466402171904994,-7.4482422,1.0,79.06000000000002,0.0,0.0,0.00016467487556007192,6.84477828659263e-05,9.622709269414561e-05,4.0,123,ALAP
ALAP,35,6.803,-11.718755657857493,-11.691515700000004,1.0,79.90000000000003,0.0,0.0,0.0001908382703589531,9.951320644322822e-05,9.132506391572488e-05,6.0,123,ALAP
ALAP,36,6.063,-5.208825971904994,-5.190666,1.0,37.58,0.0,0.0,0.00011201451422812893,7.59197719673446e-05,3.6094742260784314e-05,4.0,123,ALAP
ALAP,37,6.08,-13.27929033899522,-13.261130367090228,1.0,53.28190706681056,0.0,0.0,0.00014503105268853057,8.74137418078067e-05,5.761731088072391e-05,4.0,123,ALAP
ALAP,38,6.418,-22.557004271904994,-22.538844300000008,1.0,44.27,0.0,0.0,0.00013983824294997756,9.54780063765794e-05,4.4360236573398175e-05,4.0,123,ALAP
ALAP,39,7.655,-21.290793771905,-21.2726338,1.0,76.88000000000001,0.0,0.0,0.00017748464215237354,8.394221085147795e-05,9.354243130089559e-05,4.0,123,ALAP
ALAP,40,6.349,-6.875262271904992,-6.857102299999999,1.0,48.82999999999999,0.0,0.0,0.0001016412177468947,5.203321715032202e-05,4.9608000596572694e-05,4.0,999,ALAP
ALAP,41,6.382,-16.737069250833745,-16.705289300000004,1.0,92.93000000000002,0.0,0.0,0.00026122042406033876,0.0001589262958997009,0.00010229412816063786,7.0,999,ALAP
ALAP,42,6.579,-11.30828387892874,-11.294663899999994,1.0,39.77999999999997,0.0,0.0,8.071994459231926e-05,3.892696247207797e-05,4.179298212024128e-05,3.0,999,ALAP
ALAP,43,6.393,-6.629920764881244,-6.607220800000003,1.0,46.53000000000002,0.0,0.0,0.00015087716726597082,0.00010750850115427811,4.3368666111692716e-05,5.0,999,ALAP
ALAP,44,6.281,-15.698177157857494,-15.670937200000003,1.0,106.4,0.0,0.0,0.00025358989643727806,0.00012735167672078506,0.00012623821971649305,6.0,999,ALAP
ALAP,45,5.77,-23.967637171905004,-23.949477200000008,1.0,58.72000000000001,0.0,0.0,0.00014606117749478198,8.251158424574684e-05,6.354959324903514e-05,4.0,999,ALAP
ALAP,46,6.12,-22.610935843809994,-22.5746159,1.0,133.0,0.0,0.0,0.0003081447693751555,0.00015317354839109693,0.00015497122098405858,8.0,999,ALAP
ALAP,47,6.31,-4.054405378928746,-4.040785400000001,1.0,45.75,0.0,0.0,0.00010551748959716371,5.5286212685485365e-05,5.023127691167836e-05,3.0,999,ALAP
ALAP,48,6.086,-14.631640850833744,-14.599860900000003,1.0,107.08000000000001,0.0,0.0,0.00026604409854473433,0.00014145245349175362,0.00012459164505298066,7.0,999,ALAP
ALAP,49,6.418,-20.39158266488125,-20.368882700000007,1.0,67.99000000000001,0.0,0.0,0.00017948029061956054,0.00010297451253421691,7.650577808534365e-05,5.0,999,ALAP
ALAP,50,6.579,-25.263950950833742,-25.232171000000008,1.0,96.82000000000004,0.0,0.0,0.00023973351977119636,0.00013263972873771578,0.00010709379103348053,7.0,999,ALAP
ALAP,51,7.979,-10.231645778928746,-10.2180258,1.0,51.44,0.0,0.0,0.0001229728247987511,6.202529574369275e-05,6.094752905505837e-05,3.0,999,ALAP
ALAP,52,6.291,-19.85557017892874,-19.841950199999996,1.0,42.08999999999999,0.0,0.0,0.00010360508301692642,5.898195805544747e-05,4.462312496147894e-05,3.0,999,ALAP
