trial,value,best_so_far,n_trials_budget
0,9.942219570861198,9.942219570861198,30
1,3.713336106739007,9.942219570861198,30
2,-10.032059336663224,9.942219570861198,30
3,5.22849100921303,9.942219570861198,30
4,-7.085258143953979,9.942219570861198,30
5,-17.436633753823116,9.942219570861198,30
6,-15.686653504613787,9.942219570861198,30
7,-39.27959830372856,9.942219570861198,30
8,-9.34151394770015,9.942219570861198,30
9,-3.1038778942893264,9.942219570861198,30
10,3.3051913887493356,9.942219570861198,30
11,-1.2095605093054473,9.942219570861198,30
12,2.1974805953213945,9.942219570861198,30
13,-1.2687323896680027,9.942219570861198,30
14,2.428335816715844,9.942219570861198,30
15,12.764189375098795,12.764189375098795,30
16,-2.2105855232002796,12.764189375098795,30
17,8.537481517996639,12.764189375098795,30
18,-4.153433581331228,12.764189375098795,30
19,21.05818257725332,21.05818257725332,30
20,-7.735982227830391,21.05818257725332,30
21,19.178656463511288,21.05818257725332,30
22,24.09058874088805,24.09058874088805,30
23,28.059778822236694,28.059778822236694,30
24,31.27136808820069,31.27136808820069,30
25,26.722628204966895,31.27136808820069,30
26,15.851230463013053,31.27136808820069,30
27,29.017270436510444,31.27136808820069,30
28,21.438223859877326,31.27136808820069,30
29,4.059525589924306,31.27136808820069,30
0,9.942219570861198,9.942219570861198,60
1,3.713336106739007,9.942219570861198,60
2,-10.032059336663224,9.942219570861198,60
3,5.22849100921303,9.942219570861198,60
4,-7.085258143953979,9.942219570861198,60
5,-17.436633753823116,9.942219570861198,60
6,-15.686653504613787,9.942219570861198,60
7,-39.27959830372856,9.942219570861198,60
8,-9.34151394770015,9.942219570861198,60
9,-3.1038778942893264,9.942219570861198,60
10,3.3051913887493356,9.942219570861198,60
11,-1.2095605093054473,9.942219570861198,60
12,2.1974805953213945,9.942219570861198,60
13,-1.2687323896680027,9.942219570861198,60
14,2.428335816715844,9.942219570861198,60
15,12.764189375098795,12.764189375098795,60
16,-2.2105855232002796,12.764189375098795,60
17,8.537481517996639,12.764189375098795,60
18,-4.153433581331228,12.764189375098795,60
19,21.05818257725332,21.05818257725332,60
20,-7.735982227830391,21.05818257725332,60
21,19.178656463511288,21.05818257725332,60
22,24.09058874088805,24.09058874088805,60
23,28.059778822236694,28.059778822236694,60
24,31.27136808820069,31.27136808820069,60
25,26.722628204966895,31.27136808820069,60
26,15.851230463013053,31.27136808820069,60
27,29.017270436510444,31.27136808820069,60
28,21.438223859877326,31.27136808820069,60
29,4.059525589924306,31.27136808820069,60
30,25.685728035052307,31.27136808820069,60
31,23.069521462428384,31.27136808820069,60
32,22.33319394357386,31.27136808820069,60
33,24.154629986616783,31.27136808820069,60
34,26.271378711913712,31.27136808820069,60
35,25.49120839979878,31.27136808820069,60
36,5.416198303340934,31.27136808820069,60
37,28.39454872289207,31.27136808820069,60
38,7.287799614015967,31.27136808820069,60
39,-12.382379116956145,31.27136808820069,60
40,8.055853940546513,31.27136808820069,60
41,23.325667737051845,31.27136808820069,60
42,21.807381055899896,31.27136808820069,60
43,23.457728138775565,31.27136808820069,60
44,25.149301776436914,31.27136808820069,60
45,-7.017520414839964,31.27136808820069,60
46,15.047099764458835,31.27136808820069,60
47,3.681182769476436,31.27136808820069,60
48,26.193195731262676,31.27136808820069,60
49,-2.9469651937833987,31.27136808820069,60
50,14.957909246324562,31.27136808820069,60
51,26.374978090636432,31.27136808820069,60
52,22.273390995454974,31.27136808820069,60
53,25.557447416671494,31.27136808820069,60
54,2.9172960330033675,31.27136808820069,60
55,2.946167313377373,31.27136808820069,60
56,3.46816874446813,31.27136808820069,60
57,32.63180474101682,32.63180474101682,60
58,1.0179564893278439,32.63180474101682,60
59,-13.441436711495044,32.63180474101682,60
0,9.942219570861198,9.942219570861198,100
1,3.713336106739007,9.942219570861198,100
2,-10.032059336663224,9.942219570861198,100
3,5.22849100921303,9.942219570861198,100
4,-7.085258143953979,9.942219570861198,100
5,-17.436633753823116,9.942219570861198,100
6,-15.686653504613787,9.942219570861198,100
7,-39.27959830372856,9.942219570861198,100
8,-9.34151394770015,9.942219570861198,100
9,-3.1038778942893264,9.942219570861198,100
10,3.3051913887493356,9.942219570861198,100
11,-1.2095605093054473,9.942219570861198,100
12,2.1974805953213945,9.942219570861198,100
13,-1.2687323896680027,9.942219570861198,100
14,2.428335816715844,9.942219570861198,100
15,12.764189375098795,12.764189375098795,100
16,-2.2105855232002796,12.764189375098795,100
17,8.537481517996639,12.764189375098795,100
18,-4.153433581331228,12.764189375098795,100
19,21.05818257725332,21.05818257725332,100
20,-7.735982227830391,21.05818257725332,100
21,19.178656463511288,21.05818257725332,100
22,24.09058874088805,24.09058874088805,100
23,28.059778822236694,28.059778822236694,100
24,31.27136808820069,31.27136808820069,100
25,26.722628204966895,31.27136808820069,100
26,15.851230463013053,31.27136808820069,100
27,29.017270436510444,31.27136808820069,100
28,21.438223859877326,31.27136808820069,100
29,4.059525589924306,31.27136808820069,100
30,25.685728035052307,31.27136808820069,100
31,23.069521462428384,31.27136808820069,100
32,22.33319394357386,31.27136808820069,100
33,24.154629986616783,31.27136808820069,100
34,26.271378711913712,31.27136808820069,100
35,25.49120839979878,31.27136808820069,100
36,5.416198303340934,31.27136808820069,100
37,28.39454872289207,31.27136808820069,100
38,7.287799614015967,31.27136808820069,100
39,-12.382379116956145,31.27136808820069,100
40,8.055853940546513,31.27136808820069,100
41,23.325667737051845,31.27136808820069,100
42,21.807381055899896,31.27136808820069,100
43,23.457728138775565,31.27136808820069,100
44,25.149301776436914,31.27136808820069,100
45,-7.017520414839964,31.27136808820069,100
46,15.047099764458835,31.27136808820069,100
47,3.681182769476436,31.27136808820069,100
48,26.193195731262676,31.27136808820069,100
49,-2.9469651937833987,31.27136808820069,100
50,14.957909246324562,31.27136808820069,100
51,26.374978090636432,31.27136808820069,100
52,22.273390995454974,31.27136808820069,100
53,25.557447416671494,31.27136808820069,100
54,2.9172960330033675,31.27136808820069,100
55,2.946167313377373,31.27136808820069,100
56,3.46816874446813,31.27136808820069,100
57,32.63180474101682,32.63180474101682,100
58,1.0179564893278439,32.63180474101682,100
59,-13.441436711495044,32.63180474101682,100
60,32.55875448975712,32.63180474101682,100
61,32.50831043533981,32.63180474101682,100
62,23.128245988395065,32.63180474101682,100
63,18.713456041296013,32.63180474101682,100
64,21.06385890149977,32.63180474101682,100
65,9.173843106487766,32.63180474101682,100
66,23.62740755046252,32.63180474101682,100
67,8.09099250100553,32.63180474101682,100
68,4.28452473816651,32.63180474101682,100
69,-1.3395061825285666,32.63180474101682,100
70,22.805515311076306,32.63180474101682,100
71,26.94441445218399,32.63180474101682,100
72,27.765113059809664,32.63180474101682,100
73,32.79751607263461,32.79751607263461,100
74,32.457591669866815,32.79751607263461,100
75,20.340074649022426,32.79751607263461,100
76,23.371581120416522,32.79751607263461,100
77,18.600703979842365,32.79751607263461,100
78,4.562090132385492,32.79751607263461,100
79,23.846961361705326,32.79751607263461,100
80,28.199785316479392,32.79751607263461,100
81,28.671311672776937,32.79751607263461,100
82,26.00154956849292,32.79751607263461,100
83,28.505072003230453,32.79751607263461,100
84,26.10354332253337,32.79751607263461,100
85,30.50940007076133,32.79751607263461,100
86,-2.6025415876647457,32.79751607263461,100
87,28.187124483287334,32.79751607263461,100
88,0.33065731753595173,32.79751607263461,100
89,-10.373772256192751,32.79751607263461,100
90,27.323177900048904,32.79751607263461,100
91,28.2288384482963,32.79751607263461,100
92,26.580950075760484,32.79751607263461,100
93,28.7690240459051,32.79751607263461,100
94,31.41568135668058,32.79751607263461,100
95,30.631712972419336,32.79751607263461,100
96,34.671946368471254,34.671946368471254,100
97,-3.535267897028916,34.671946368471254,100
98,32.54877855395898,34.671946368471254,100
99,30.492008969420567,34.671946368471254,100
