algorithm,episode,exec_time_s,reward_total,total_profit_cost,user_satisfaction,energy_charged_kwh,energy_discharged_kwh,transformer_overload_kwh,battery_degradation,battery_deg_calendar,battery_deg_cyclic,total_ev_served,seed,phase
ARS_Phase1,17,5.257,12.101166926324368,21.033576736848264,0.5928571428571429,9.149218909024338,87.96396002600592,0.0,0.00022823858283938333,0.00012070770176318552,0.00010753088107619782,6.0,42,Phase1_HP_only
ARS_Phase1,18,4.637,13.053128845989704,17.38593324321307,0.6346190476190476,10.332138210722954,79.14746114891236,0.0,0.00018889218439397393,9.163182226174273e-05,9.726036213223116e-05,6.0,42,Phase1_HP_only
ARS_Phase1,19,4.639,0.8775770161300898,1.1909437914746779,0.7689047619047619,19.487007968144454,28.149511427112756,0.0,0.00011991744941903539,7.246344805163754e-05,4.7454001367397837e-05,3.0,42,Phase1_HP_only
ARS_Phase1,20,4.243,2.6200395333580673,15.011597996882404,0.6465714285714285,11.382790252052192,87.9110285533266,0.0,0.000232310237141568,0.0001223489139853635,0.00010996132315620451,6.0,123,Phase1_HP_only
ARS_Phase1,21,4.75,1.186039368272759,3.016220198189685,0.7242142857142858,18.140807338153383,35.98708290058131,0.0,0.00012937714527180312,7.605058452005461e-05,5.33265607517485e-05,4.0,123,Phase1_HP_only
ARS_Phase1,22,4.724,4.241422548890114,4.967176591266289,0.49257142857142855,0.0,17.578846917739284,0.0,3.422825734710181e-05,1.6927972472302198e-05,1.730028487479961e-05,1.0,123,Phase1_HP_only
ARS_Phase1,23,4.748,7.651218563318253,9.918822320803551,0.6498214285714285,2.954241283015325,45.70003585004668,0.0,0.00011966398802084898,7.420266811536763e-05,4.546131990548135e-05,4.0,123,Phase1_HP_only
ARS_Phase1,24,4.911,1.9139034302570508,3.39387664051895,0.7447755102040816,20.784609690826535,50.83915530376167,0.0,0.00020366266812442809,0.00013637804312153254,6.728462500289558e-05,7.0,123,Phase1_HP_only
ARS_Phase1,25,4.473,7.583065457642078,8.552738366787288,0.7659404761904761,20.97533082076261,65.86576300271916,0.0,0.0002006002998671511,0.00011707998616665514,8.352031370049596e-05,7.0,123,Phase1_HP_only
ARS_Phase1,26,4.34,-0.3885546145029366,0.5060014071701238,0.6954285714285714,15.818750743494261,31.43785838270489,0.0,0.00011517948436039405,7.078114437661173e-05,4.439833998378234e-05,4.0,123,Phase1_HP_only
ARS_Phase1,27,4.806,10.598823805572465,22.86559047583593,0.6553469387755103,18.949321108010466,80.31128844034697,0.0,0.00019897136267083232,9.865646709451091e-05,0.00010031489557632145,7.0,123,Phase1_HP_only
ARS_Phase1,28,4.748,4.05347139434889,6.665280685411187,0.7375306122448979,37.82527760008969,74.31273923232274,0.0,0.0003017843890387869,0.00018089849472397742,0.00012088589431480946,8.0,123,Phase1_HP_only
ARS_Phase1,29,4.701,0.6871346794068813,1.592772741737424,0.4704285714285714,0.0,9.5890212500822,0.0,2.495978250828073e-05,1.6739791951696706e-05,8.219990556584025e-06,1.0,123,Phase1_HP_only
ARS_Phase1,30,4.482,8.634437646716833,11.200299505872636,0.5869464285714285,2.3420652455882,63.00314027922099,0.0,0.00015105476783941466,8.250137192362229e-05,6.855339591579234e-05,5.0,123,Phase1_HP_only
ARS_Phase1,31,5.195,8.487092170864344,9.777314807392894,0.6412571428571429,7.063275480452955,56.483867316409274,0.0,0.00015594562556218728,9.751271564565707e-05,5.843290991653019e-05,5.0,123,Phase1_HP_only
ARS_Phase1,32,5.429,0.14193742373026907,1.4383880524480122,0.6510357142857143,14.707799499113097,22.683990462813014,0.0,0.00010997193827279683,7.756477232774241e-05,3.240716594505442e-05,4.0,123,Phase1_HP_only
ARS_Phase1,33,5.273,-4.415588146308437,8.850692455460592,0.6801607142857142,25.723199230244447,72.1461732946736,0.0,0.0002447240951340746,0.00013382610939114304,0.00011089798574293153,8.0,123,Phase1_HP_only
ARS_Phase1,34,5.273,9.266549534164369,18.121306826429198,0.6928857142857142,36.45882698835679,64.04464321442187,0.0,0.0002202321755946634,0.00010722691344872549,0.00011300526214593791,5.0,123,Phase1_HP_only
ARS_Phase1,35,5.059,-5.350480402994435,-3.6577828187456616,0.7722857142857142,49.71806116985138,27.465392927342442,0.0,0.00019443831739056024,0.0001220101281007246,7.242818928983564e-05,7.0,123,Phase1_HP_only
ARS_Phase1,36,4.599,5.6840733252465725,7.414716263540837,0.7195238095238095,7.776880413171341,34.410722676003196,0.0,0.00010974803233180773,5.584212300425069e-05,5.3905909327557046e-05,3.0,123,Phase1_HP_only
ARS_Phase1,37,4.53,3.387314051389694,5.530120694602719,0.6356904761904763,0.07532342551954896,64.7001620912576,0.0,0.00016619920462485294,0.00010489885723249552,6.130034739235743e-05,6.0,123,Phase1_HP_only
ARS_Phase1,38,5.718,6.696742635220289,8.173218926665358,0.6794857142857144,18.48930637159111,56.71986963124539,0.0,0.00016566002619934555,8.933818988708042e-05,7.632183631226516e-05,5.0,123,Phase1_HP_only
ARS_Phase1,39,5.227,-0.732267539948225,-0.13808828244805582,0.8029047619047619,33.41561641890972,30.477443138111173,0.0,0.00015481736372114025,9.333844341095356e-05,6.14789203101867e-05,6.0,123,Phase1_HP_only
ARS_Phase1,40,4.308,0.8593256008680328,1.3364985563370342,0.7655238095238096,22.506475308834016,37.52680678647774,0.0,0.00017654297026107634,0.00012429273006159115,5.22502401994852e-05,6.0,999,Phase1_HP_only
ARS_Phase1,41,5.523,22.779963552951813,45.667589781086114,0.5831224489795918,27.1653336238522,125.23922897516661,0.0,0.0002962487855222518,9.60013651944224e-05,0.0002002474203278294,7.0,999,Phase1_HP_only
ARS_Phase1,42,4.698,0.9686431258160155,2.543206761158959,0.6692857142857143,17.000147958320824,33.6634743883986,0.0,0.00012817291096545264,8.023219357650772e-05,4.7940717388944925e-05,4.0,999,Phase1_HP_only
ARS_Phase1,43,5.022,-2.2325107864489837,3.438265364879953,0.5968928571428571,22.76431018937456,52.018335493554574,0.0,0.00016457076633007262,8.518902853368982e-05,7.938173779638279e-05,4.0,999,Phase1_HP_only
ARS_Phase1,44,5.332,-1.0311388443224132,-0.15715831286847215,0.7006666666666668,25.63950653522269,23.17899672720974,0.0,0.0001086399884312864,5.5258935823046624e-05,5.338105260823977e-05,3.0,999,Phase1_HP_only
ARS_Phase1,45,4.767,4.574765930883586,6.713619812974015,0.6376326530612245,11.932317672606787,87.44423393248357,0.0,0.00025336759470169875,0.0001572506647658823,9.611692993581647e-05,7.0,999,Phase1_HP_only
ARS_Phase1,46,4.515,-2.2346364055993035,1.8701994377097324,0.6719714285714286,11.326503768983606,55.77225770622121,0.0,0.00014335268314311607,7.705262404744731e-05,6.630005909566876e-05,5.0,999,Phase1_HP_only
ARS_Phase1,47,4.853,-5.471440741792321,3.742370528436262,0.6544107142857143,31.78787120989844,76.54378694934897,0.0,0.00025333400299918084,0.0001447341620796284,0.00010859984091955244,8.0,999,Phase1_HP_only
ARS_Phase1,48,5.147,-0.7598301358520985,3.7838504212804542,0.708452380952381,22.20833412572563,70.110312855341,0.0,0.00021929295361770954,0.00012063752492096355,9.8655428696746e-05,6.0,999,Phase1_HP_only
ARS_Phase1,49,4.496,3.6881377873942256,5.491838856662254,0.6751836734693877,11.642097282529152,64.13199400074916,0.0,0.00019279956356122328,0.00012435144178063532,6.844812178058795e-05,7.0,999,Phase1_HP_only
ARS_Phase1,50,4.589,40.71432182844728,76.40603462697871,0.5853035714285714,23.00155740354077,161.4973590567232,0.0,0.000400110107770508,0.00015396287141707178,0.00024614723635343617,8.0,999,Phase1_HP_only
ARS_Phase1,51,4.346,11.525067649781704,14.34264951780989,0.7131428571428571,18.146793305744367,52.112780759989676,0.0,0.00015825498320913046,7.591350758158351e-05,8.234147562754693e-05,4.0,999,Phase1_HP_only
ARS_Phase1,52,4.361,-1.2475831122137606,2.4790803139803126,0.5993469387755103,7.229321348334302,52.27113177302086,0.0,0.00014494015676613193,9.273863433438385e-05,5.2201522431748074e-05,7.0,999,Phase1_HP_only
ARS_Phase1,53,4.45,-8.730812930574757,2.6149643648566148,0.6207755102040816,22.405909776795134,104.92486664123047,0.0,0.0002934335240692473,0.000143418433274878,0.00015001509079436932,7.0,999,Phase1_HP_only
ARS_Phase1,54,4.82,10.136213837657124,25.546980255223087,0.6081836734693878,7.16969268206998,108.0291236152781,0.0,0.0002652367727105003,0.0001246533479032518,0.00014058342480724855,7.0,999,Phase1_HP_only
ARS_Phase1,55,5.793,-3.249621804076014,1.541855549923758,0.6221190476190476,26.975042415516455,100.91543229343128,0.0,0.0002654321202890521,0.00011906097910306124,0.0001463711411859909,6.0,999,Phase1_HP_only
ARS_Phase1,56,5.339,-4.487530696205795,-4.246236056460215,0.8463214285714287,45.99623039454742,2.3547022882801976,0.0,0.00014136907870822323,8.566235003896466e-05,5.5706728669258583e-05,4.0,999,Phase1_HP_only
ARS_Phase1,57,5.545,6.644970042165369,12.299416150908147,0.5964489795918367,13.840649832366852,94.98816044024012,0.0,0.0002395484955529645,0.0001201678368868132,0.00011938065866615135,7.0,999,Phase1_HP_only
ARS_Phase1,58,4.724,-3.409981901641004,14.390643859632357,0.5939142857142856,17.731322814431195,71.38230245019378,0.0,0.00019700505713533123,8.744997223336689e-05,0.00010955508490196438,5.0,999,Phase1_HP_only
ARS_Phase1,59,4.897,16.692322328686714,19.451364164162193,0.6288095238095237,13.613506966736434,99.26812726777511,0.0,0.00024399113356865268,0.00011565765201439872,0.00012833348155425397,6.0,999,Phase1_HP_only
ARS_Phase1,60,5.274,-2.3854007135378197,0.8779003347733922,0.692204081632653,26.110387259745856,79.62783504808674,0.0,0.00023674200446545155,0.00013337100537782567,0.00010337099908762584,7.0,7,Phase1_HP_only
ARS_Phase1,61,4.758,-1.2951882798224688,-1.1953663093841462,0.8688571428571429,19.64877902273272,20.553761959193746,0.0,9.63161262004663e-05,5.9608912570272654e-05,3.6707213630193646e-05,3.0,7,Phase1_HP_only
ARS_Phase1,62,4.835,13.526536028366536,14.793193913215815,0.7352142857142857,19.129280418804004,55.00012331261347,0.0,0.00017597738389594966,9.023992055091145e-05,8.573746334503818e-05,4.0,7,Phase1_HP_only
ARS_Phase1,63,4.942,18.45044782012701,26.411518883151402,0.6368333333333334,31.395162692735468,96.7095695276473,0.0,0.00025736520446997737,0.00010671852524493582,0.00015064667922504157,6.0,7,Phase1_HP_only
ARS_Phase1,64,4.644,-0.20646198850590736,-0.046309088932241727,0.8110476190476191,11.049707537314793,12.843503148284734,0.0,6.989044693795185e-05,4.972576408575765e-05,2.016468285219419e-05,3.0,7,Phase1_HP_only
ARS_Phase1,65,5.46,2.2591850832104683,9.798806161028892,0.6306190476190476,7.337668185100993,81.82812154277056,0.0,0.00020026890308762424,9.908009447722756e-05,0.00010118880861039668,6.0,7,Phase1_HP_only
ARS_Phase1,66,3.674,2.778702789277304,17.01674993583151,0.6275714285714286,23.200348659339863,123.04235834577536,0.0,0.00032138469659994724,0.00015536859603528885,0.00016601610056465838,9.0,7,Phase1_HP_only
ARS_Phase1,67,3.49,9.422573585063219,10.949647903262107,0.6239428571428571,0.11933137243826608,65.9763925519002,0.0,0.00015815241799472328,8.842489452194437e-05,6.972752347277891e-05,5.0,7,Phase1_HP_only
ARS_Phase1,68,3.268,5.386673830449581,6.542498534489939,0.7186571428571428,19.091649938908745,63.33353243486639,0.0,0.00019931411510895882,0.00011577303681393789,8.35410782950209e-05,6.0,7,Phase1_HP_only
ARS_Phase1,69,3.448,3.4050419735722244,3.772240415262864,0.7428571428571429,0.7504075482775951,15.842639188232244,0.0,4.7513497182483935e-05,3.260469234980168e-05,1.4908804832682259e-05,2.0,7,Phase1_HP_only
ARS_Phase1,70,4.507,0.38049569353461266,2.191815278056752,0.5378571428571428,0.3853743764808404,33.52812501009193,0.0,7.72040694399463e-05,4.694707617060419e-05,3.0256993269342107e-05,3.0,7,Phase1_HP_only
ARS_Phase1,71,4.773,12.630967989563942,19.35633893789619,0.48842857142857143,0.0,70.01309630761376,0.0,0.00015599372324287433,6.616944649496285e-05,8.982427674791149e-05,3.0,7,Phase1_HP_only
ARS_Phase1,72,4.73,20.184034891426563,22.221494420426954,0.6588857142857143,18.988066484312952,67.07526100984774,0.0,0.00017529824715736857,7.778387495737166e-05,9.751437219999691e-05,5.0,7,Phase1_HP_only
ARS_Phase1,73,4.99,0.8038150127977133,3.7351672783090297,0.6314285714285715,7.302769609717123,43.52197503132559,0.0,0.00012655899276210682,7.639602497542939e-05,5.0162967786677415e-05,4.0,7,Phase1_HP_only
ARS_Phase1,74,4.829,4.943567560752854,7.947013519343155,0.692,25.414952625161842,54.38007683631673,0.0,0.00018224560058069394,9.953999009268961e-05,8.270561048800433e-05,5.0,7,Phase1_HP_only
ARS_Phase1,75,5.065,0.12611383036710322,3.7999969765407133,0.7406666666666667,43.59617544689628,63.80210067573636,0.0,0.00026167468225025465,0.00014252936529806135,0.0001191453169521933,6.0,7,Phase1_HP_only
ARS_Phase1,76,4.126,0.8949639927595854,3.205106389016387,0.6122142857142857,3.4630485282467536,40.60320614884928,0.0,0.0001222976645767698,7.924402491444028e-05,4.305363966232952e-05,4.0,7,Phase1_HP_only
ARS_Phase1,77,4.645,10.611013188958168,23.379804975086152,0.5740952380952381,8.690793557683453,103.62290138833903,0.0,0.00026053644631125246,0.00012765813401578158,0.00013287831229547088,6.0,7,Phase1_HP_only
ARS_Phase1,78,4.393,-1.0657071868190542,2.07611903970531,0.6932653061224491,18.93872007705523,38.333471344985185,0.0,0.00015910080417540578,0.00011315370103906671,4.594710313633906e-05,7.0,7,Phase1_HP_only
ARS_Phase1,79,4.634,4.560558550059795,5.34114040990805,0.6585714285714286,0.0,30.18884190435082,0.0,6.686034968682643e-05,3.402656888064569e-05,3.283378080618073e-05,2.0,7,Phase1_HP_only
ARS_Phase1,80,4.638,3.5265693998662755,3.9158976182228877,0.702,1.5603422187097338,27.786750705975535,0.0,9.315475362264836e-05,6.854924588111684e-05,2.4605507741531503e-05,4.0,89,Phase1_HP_only
ARS_Phase1,81,5.469,5.117169741541147,5.851310968126424,0.6739999999999999,0.07959119870940334,52.050149802788,0.0,0.00012857865794827913,7.448375290356268e-05,5.4094905044716424e-05,4.0,89,Phase1_HP_only
ARS_Phase1,82,5.695,35.91664461791515,48.59088043204135,0.48271428571428565,6.142988388969007,104.31546188509544,0.0,0.00021059316862818397,5.558162122072379e-05,0.00015501154740746016,4.0,89,Phase1_HP_only
ARS_Phase1,83,4.617,0.22343592159450054,0.2992769741712018,0.7184285714285714,0.0,2.779318007857323,0.0,1.1800465423573141e-05,9.911024299895443e-06,1.8894411236776971e-06,1.0,89,Phase1_HP_only
ARS_Phase1,84,4.854,-2.700126498937607,-2.695312630275921,0.9941428571428572,11.478647111920475,0.0,0.0,2.195041156136685e-05,1.17695616410184e-05,1.018084992034845e-05,1.0,89,Phase1_HP_only
ARS_Phase1,85,5.294,2.439845540560782,6.442560597278035,0.6999523809523809,33.04388092265055,63.14990733645116,0.0,0.00020434982897838964,9.617385111846572e-05,0.00010817597785992392,6.0,89,Phase1_HP_only
ARS_Phase1,86,5.177,4.15480238199234,13.892284823111094,0.5584523809523809,13.1825859108196,103.0235459723395,0.0,0.00023969516720215523,0.0001031124233685603,0.00013658274383359493,6.0,89,Phase1_HP_only
ARS_Phase1,87,4.645,-0.7485765747260302,0.008673047414432533,0.7407142857142857,24.036506094098467,25.966573153317555,0.0,0.0001278386497546664,7.918086887385872e-05,4.865778088080768e-05,4.0,89,Phase1_HP_only
ARS_Phase1,88,4.211,7.249222221784294,11.919394985333891,0.6825510204081633,26.236218823039888,69.66241837291014,0.0,0.0002167130142955013,0.00011708270652737384,9.963030776812745e-05,7.0,89,Phase1_HP_only
ARS_Phase1,89,4.487,-0.9343282252280005,-0.8361454084321986,0.8508571428571429,22.89610433291113,17.326826597034785,0.0,0.0001224839239197185,8.240416930834849e-05,4.007975461137003e-05,3.0,89,Phase1_HP_only
ARS_Phase1,90,4.84,4.369495734106749,17.216778828871178,0.6562380952380953,24.211970499921282,100.2621733384616,0.0,0.0002755113062471713,0.00012827612807117612,0.0001472351781759952,6.0,89,Phase1_HP_only
ARS_Phase1,91,4.404,2.7931832311151084,3.637004169514724,0.7613214285714286,8.535398359292909,28.829750133074135,0.0,0.00011202063297323923,7.572018447676679e-05,3.630044849647244e-05,4.0,89,Phase1_HP_only
ARS_Phase1,92,4.399,-3.8947864808142185,0.7362852595763876,0.6912142857142857,33.27768989820143,34.03022575459646,0.0,0.00016301389477903132,9.571880576553522e-05,6.729508901349609e-05,6.0,89,Phase1_HP_only
ARS_Phase1,93,4.098,22.4454924762249,30.527739167730704,0.677809523809524,14.614462745194828,77.63168113337976,0.0,0.0001954829321392105,0.00010391805718040209,9.15648749588084e-05,6.0,89,Phase1_HP_only
ARS_Phase1,94,4.6,-2.3953524194657803,6.802043844253412,0.6006785714285714,8.763208540059304,48.13759944896097,0.0,0.0001387793119310084,7.949057390210855e-05,5.928873802889984e-05,4.0,89,Phase1_HP_only
ARS_Phase1,95,5.195,3.327030846849084,4.481251456837223,0.6769142857142857,11.97210849889686,48.337297978870424,0.0,0.0001535723475597009,9.061772264030947e-05,6.295462491939144e-05,5.0,89,Phase1_HP_only
ARS_Phase1,96,5.414,11.284981781383976,13.126039781564499,0.5328571428571429,1.030805789413316,31.031311417152317,0.0,7.12455834100613e-05,3.94918790109246e-05,3.175370439913671e-05,2.0,89,Phase1_HP_only
ARS_Phase1,97,4.651,20.73939883708954,27.040108396931096,0.5826785714285715,6.395098082802638,82.23732893836356,0.0,0.00019062315359530816,7.336725518693575e-05,0.00011725589840837241,4.0,89,Phase1_HP_only
ARS_Phase1,98,4.422,-2.76364464731887,9.249999229028205,0.581530612244898,10.708910100430447,79.08665923736345,0.0,0.00019808452763174131,0.00010558110980676179,9.250341782497952e-05,7.0,89,Phase1_HP_only
ARS_Phase1,99,5.42,6.20009607821703,6.686463181490396,0.6765714285714286,0.6654400638614966,22.67390299890974,0.0,7.995103395507066e-05,6.168238066120484e-05,1.826865329386582e-05,3.0,89,Phase1_HP_only
ARS_Phase2,0,4.84,20.036860688589513,21.75269125871484,0.6578035714285715,0.0456707156939784,100.98199847006775,0.0,0.0002547760080770364,0.0001576202982311592,9.715570984587721e-05,8.0,42,Phase2_HP_YAML
ARS_Phase2,1,3.729,3.7906245486810803,6.102688506848626,0.6207,0.07831640931503014,45.62881392083944,0.0,0.00012173223464778335,8.21242052193481e-05,3.960802942843526e-05,6.0,42,Phase2_HP_YAML
ARS_Phase2,2,3.835,29.062716640532017,39.60120307358734,0.5240408163265305,0.0,107.08829509472923,0.0,0.00023516665360571738,0.0001283594154904421,0.00010680723811527527,7.0,42,Phase2_HP_YAML
ARS_Phase2,3,4.786,72.71503525972366,76.31887841817553,0.611,0.0,105.6228969730872,0.0,0.00024584636223879704,0.00013333068024222645,0.00011251568199657058,7.0,42,Phase2_HP_YAML
ARS_Phase2,4,4.315,88.73053258657455,96.37870769969354,0.5861142857142856,0.0,138.97676381553123,0.0,0.0002986071767231205,0.0001586458056282032,0.00013996137109491735,10.0,42,Phase2_HP_YAML
ARS_Phase2,5,3.904,37.50066362321377,38.48219463595162,0.6676857142857143,0.0,80.53437658436184,0.0,0.0002014232708511687,0.00012090022215172068,8.052304869944804e-05,6.0,42,Phase2_HP_YAML
ARS_Phase2,6,4.327,54.12278872728348,60.574198621391524,0.4885428571428571,0.0,93.22867394787936,0.0,0.0001959306025615787,9.611962313074356e-05,9.98109794308352e-05,5.0,42,Phase2_HP_YAML
ARS_Phase2,7,3.71,6.0609083995223045,7.271574963456993,0.6819387755102041,0.0,67.77445527984713,0.0,0.00018099717484720135,0.00012085691368181644,6.0140261165384935e-05,7.0,42,Phase2_HP_YAML
ARS_Phase2,8,3.868,5.953830165788531,7.9013857380155095,0.637357142857143,0.0,58.69219052684021,0.0,0.00016996828514544761,0.00012177574697013737,4.819253817531025e-05,8.0,42,Phase2_HP_YAML
ARS_Phase2,9,4.044,9.572506174445152,11.974681665311657,0.6255,0.0,66.49683917855849,0.0,0.00016496716479695402,0.00010261013852450927,6.235702627244476e-05,6.0,42,Phase2_HP_YAML
ARS_Phase2,10,4.387,7.8590695802122355,9.090136508528769,0.6839183673469388,0.0,64.71507158460916,0.0,0.00016886286845080079,0.00011351712509753861,5.534574335326212e-05,7.0,42,Phase2_HP_YAML
ARS_Phase2,11,4.277,6.661816438194364,10.868850579877433,0.6613857142857145,0.0,95.99092086297728,0.0,0.0002485457722770337,0.00016552241877394882,8.302335350308484e-05,11.0,42,Phase2_HP_YAML
ARS_Phase2,12,4.184,42.357747577130795,45.75386865982481,0.6028285714285715,0.0,135.11587014498912,0.0,0.00032966558182044413,0.00019693317619681028,0.00013273240562363387,10.0,42,Phase2_HP_YAML
ARS_Phase2,13,3.444,7.227617265947629,9.013627990672882,0.6461428571428571,0.13457341954488222,69.6405806763283,0.0,0.0001954976679876553,0.0001333312652800821,6.216640270757318e-05,7.0,42,Phase2_HP_YAML
ARS_Phase2,14,4.52,13.903337024152279,16.627043487598574,0.6687936507936507,0.09799250648901747,87.54704846842085,0.0,0.00025187001762107426,0.00017621410914685456,7.565590847421977e-05,10.0,42,Phase2_HP_YAML
ARS_Phase2,15,4.319,7.445035407319665,10.337636139530181,0.6503015873015873,0.13451799391903552,75.38034763729529,0.0,0.00021634645269226125,0.00014962703815784342,6.671941453441779e-05,9.0,42,Phase2_HP_YAML
ARS_Phase2,16,4.602,0.852261564694345,2.679671333455733,0.6476190476190476,0.029929837954796312,66.20441357661502,0.0,0.00017967857190172,0.00011817484276334714,6.15037291383729e-05,6.0,42,Phase2_HP_YAML
ARS_Phase2,17,4.741,35.068248085677624,41.07294660255771,0.5587777777777777,0.0,122.83659986777803,0.0,0.000297493771949713,0.00017851177514970168,0.00011898199680001135,9.0,42,Phase2_HP_YAML
ARS_Phase2,18,3.664,26.561060190200806,29.000637061366525,0.6369,0.0,97.82251609455875,0.0,0.00025666828338357116,0.0001696048963321147,8.706338705145648e-05,10.0,42,Phase2_HP_YAML
ARS_Phase2,19,3.511,5.9128838665783405,8.121620701716177,0.6422857142857142,0.31958415860614764,85.1906834113654,0.0,0.00023185025035686802,0.000152653129316316,7.919712104055205e-05,8.0,42,Phase2_HP_YAML
ARS_Phase2,20,4.842,21.853928765282035,23.817078575331546,0.6598163265306123,0.0,96.1301500350929,0.0,0.00024976585188636683,0.00016104617081718654,8.871968106918025e-05,8.0,123,Phase2_HP_YAML
ARS_Phase2,21,4.697,14.15429699793458,16.822035907905573,0.6340714285714286,0.05021561701303523,87.0519867783983,0.0,0.00023766016113977128,0.00015548678621646117,8.217337492331012e-05,8.0,123,Phase2_HP_YAML
ARS_Phase2,22,5.02,24.320456355810165,25.80225432771462,0.6320714285714286,0.0,76.08292287047107,0.0,0.00017895612325736723,0.0001051053663249675,7.385075693239973e-05,6.0,123,Phase2_HP_YAML
ARS_Phase2,23,4.149,20.576688952744007,22.96337981861495,0.6393061224489796,0.0,78.96649648053756,0.0,0.000205583794915558,0.00013068277600228995,7.490101891326813e-05,7.0,123,Phase2_HP_YAML
ARS_Phase2,24,4.196,8.161683273501694,10.192380999824305,0.6328571428571428,0.0271031310368397,96.06835046227884,0.0,0.00026038782712843817,0.0001716904792131909,8.869734791524722e-05,9.0,123,Phase2_HP_YAML
ARS_Phase2,25,3.943,14.826852917671204,15.806794533066949,0.706265306122449,0.0,66.21971104934748,0.0,0.0001955553428975795,0.00013673132854088085,5.8824014356698696e-05,8.0,123,Phase2_HP_YAML
ARS_Phase2,26,4.422,2.5555954622104764,3.7181783816918115,0.6693673469387755,0.0,53.76468611259074,0.0,0.0001608775545106906,0.00011469920707546395,4.61783474352267e-05,7.0,123,Phase2_HP_YAML
