trial,value,best_so_far,n_trials_budget
26,-1.6244691194769985,16.963860509335063,100
27,13.000329218248226,16.963860509335063,100
28,14.427234673581552,16.963860509335063,100
29,6.691962301381864,16.963860509335063,100
30,-6.715116830659099,16.963860509335063,100
31,16.202799283077184,16.963860509335063,100
32,12.374259860167513,16.963860509335063,100
33,13.292378341444419,16.963860509335063,100
34,-6.78445763833588,16.963860509335063,100
35,12.821410347984056,16.963860509335063,100
36,-4.420199272688478,16.963860509335063,100
37,12.909071884365403,16.963860509335063,100
38,3.956071474298369,16.963860509335063,100
39,-18.156042944989167,16.963860509335063,100
40,0.7636768922675401,16.963860509335063,100
41,16.085299034988566,16.963860509335063,100
42,15.619302155067999,16.963860509335063,100
43,17.525344617628434,17.525344617628434,100
44,4.340923989403109,17.525344617628434,100
45,-14.168783895904198,17.525344617628434,100
46,13.259531720657833,17.525344617628434,100
47,-7.751904683653265,17.525344617628434,100
48,20.357884521596134,20.357884521596134,100
49,-8.494380138348788,20.357884521596134,100
50,24.393830113112926,24.393830113112926,100
51,27.43910808628425,27.43910808628425,100
52,28.442038238514215,28.442038238514215,100
53,24.822255615144968,28.442038238514215,100
54,25.63076159544289,28.442038238514215,100
55,24.928419515490532,28.442038238514215,100
56,18.008102741790935,28.442038238514215,100
57,21.224535772576928,28.442038238514215,100
58,16.474185389466584,28.442038238514215,100
59,22.349889285862446,28.442038238514215,100
60,6.131319758249447,28.442038238514215,100
61,22.087492290884256,28.442038238514215,100
62,25.513743126764894,28.442038238514215,100
63,25.451304296031594,28.442038238514215,100
64,27.953469187021255,28.442038238514215,100
65,26.798135151155293,28.442038238514215,100
66,25.182766249636188,28.442038238514215,100
67,28.05978245101869,28.442038238514215,100
68,21.936633654870093,28.442038238514215,100
69,-6.445189983467571,28.442038238514215,100
70,26.51495049893856,28.442038238514215,100
71,26.942294724285603,28.442038238514215,100
72,26.78172904625535,28.442038238514215,100
73,26.839179039001465,28.442038238514215,100
74,28.837314571719617,28.837314571719617,100
75,0.045171039178967476,28.837314571719617,100
76,19.37634450540645,28.837314571719617,100
77,7.714070404530503,28.837314571719617,100
78,25.45245257113129,28.837314571719617,100
79,26.883514512330294,28.837314571719617,100
80,23.598194192905794,28.837314571719617,100
81,26.154705045279115,28.837314571719617,100
82,30.003344360738993,30.003344360738993,100
83,28.503847379237413,30.003344360738993,100
84,28.738500699400902,30.003344360738993,100
85,27.435868555679917,30.003344360738993,100
86,13.30574109684676,30.003344360738993,100
87,-2.2507511552303185,30.003344360738993,100
88,-15.205914873444272,30.003344360738993,100
89,14.443233183352277,30.003344360738993,100
90,24.43595775263384,30.003344360738993,100
91,28.291060658171773,30.003344360738993,100
92,30.012278763577342,30.012278763577342,100
93,29.174443268449977,30.012278763577342,100
94,29.401168655604124,30.012278763577342,100
95,28.023390623216983,30.012278763577342,100
96,28.54464557627216,30.012278763577342,100
97,30.041283935308456,30.041283935308456,100
98,31.976724160835147,31.976724160835147,100
99,13.848759204614908,31.976724160835147,100
